Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,523008000.0,448046000.0,433640000.0,411378000.0,408557000.0,382649000.0,384307000.0,348173000.0,348173000.0,75989000.0
Revenue Growth,0.167308713837418,0.0332211050641085,0.0541156794967159,0.00690478929500657,0.0677069585965206,-0.00431425917300492,0.103781740686383,0,3.58188685204437,0.0
Cost of Revenue,423521000.0,242779000.0,155704000.0,40807000.0,54569000.0,52062000.0,54113000.0,61661000.0,134240000.0,37622000.0
Gross Profit,99487000.0,205267000.0,277936000.0,370571000.0,353988000.0,330587000.0,330194000.0,286512000.0,213933000.0,38367000.0
R&D Expenses,22429000.0,15247000.0,16079000.0,16144000.0,17587000.0,11149000.0,18684000.0,19178000.0,19178000.0,5974000.0
SG&A Expense,97846000.0,84405000.0,82552000.0,81445000.0,78636000.0,75218000.0,65682000.0,66728000.0,66728000.0,17029000.0
Operating Expenses,57834000.0,103980000.0,101565000.0,337575000.0,285646000.0,272755000.0,307306000.0,310813000.0,176573000.0,51542000.0
Operating Income,41653000.0,115476000.0,176371000.0,73803000.0,122911000.0,109894000.0,77001000.0,37360000.0,37360000.0,-13175000.0
Interest Expense,0.0,86700000.0,77685000.0,0.0,954000.0,583000.0,42000.0,0.0,0.0,0.0
Earnings before Tax,-20649000.0,119572000.0,178165000.0,73115000.0,116452000.0,110465000.0,65581000.0,34612000.0,34612000.0,-46040000.0
Income Tax Expense,-7265000.0,-114284000.0,67133000.0,65992000.0,41463000.0,47948000.0,24546000.0,14671000.0,14671000.0,-3801000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-13384000.0,233856000.0,111032000.0,7123000.0,74989000.0,62517000.0,41035000.0,19941000.0,19941000.0,-42239000.0
Preferred Dividends,0.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0
Net Income Com,-13384000.0,233856000.0,111032000.0,7123000.0,74989000.0,62517000.0,41035000.0,19941000.0,19941000.0,-42239000.0
EPS,-0.22,2.23,1.0,-0.09,0.71,0.72,0.57,0.28,0.28,-0.78
EPS Diluted,-0.22,1.82,0.89,-0.09,0.69,0.71,0.56,0.27,0.27,-0.78
Weighted Average Shs Out,108975000.0,97934000.0,95967000.0,95097000.0,88080000.0,76909000.0,72164000.0,70289000.0,70251001.0,70247701.0
Weighted Average Shs Out (Dil),108975000.0,128130000.0,124875000.0,95097000.0,109400000.0,87511000.0,73559000.0,72956000.0,70289000.0,53964000.0
Dividend per Share,0.0642349162652,0.0136580035901,0.0560560560561,0.0736090518103,0.0639853747715,0.0799899441213,0.0,0.0,0.0,0.0
Gross Margin,0.190220799682,0.458138226878,0.640937182917,0.900804126618,0.866434793676,0.863943195984,0.859193301189,0.822901258857,0.6144,0.5049
EBITDA Margin,0.546075777044,0.591836552497,0.588831749839,0.354999538138,0.508039269918,0.517171088909,0.454446575264,0.367710879362,0.36,-0.311
EBIT Margin,0.0796412291973,0.25773246497,0.406722165852,0.179404343451,0.300841743013,0.287192701405,0.200363251255,0.107302978692,0.0994,-0.6059
Profit Margin,-0.0255904307391,0.521946407289,0.256046490176,0.0173149755213,0.183545992358,0.163379494001,0.106776613489,0.0572732520902,0.057,-0.556
Free Cash Flow margin,-0.244128196892,-0.313552626293,-0.416216216216,-0.674151267204,-0.553638782349,-0.576243502531,-0.457818879177,-0.247038110365,-0.247,0.2081
EBITDA,285602000.0,265170000.0,255341000.0,146039000.0,207563000.0,197895000.0,174647000.0,128027000.0,125279000.0,-23664000.0
EBIT,41653000.0,115476000.0,176371000.0,73803000.0,122911000.0,109894000.0,77001000.0,37360000.0,34612000.0,-46040000.0
Consolidated Income,-13384000.0,233856000.0,111032000.0,7123000.0,74989000.0,62517000.0,41035000.0,19941000.0,19941000.0,-42239000.0
Earnings Before Tax Margin,-0.0394812316446,0.266874383434,0.410859238078,0.177731915659,0.285032443453,0.288684930576,0.170647425105,0.0994103506016,0.0994,-0.6059
Net Profit Margin,-0.0255904307391,0.521946407289,0.256046490176,0.0173149755213,0.183545992358,0.163379494001,0.106776613489,0.0572732520902,0.0573,-0.5559
