Date,2019-03-30,2018-03-31,2017-04-01,2016-04-02,2015-03-28,2014-03-29,2013-03-28
Depreciation & Amortization,663097000.0,714215000.0,704577000.0,674951000.0,216988000.0,74336000.0,72464000.0
Stock-based compensation,71580000.0,68158000.0,88845000.0,138581000.0,50948000.0,29851000.0,30819000.0
Operating Cash Flow,810364000.0,852520000.0,776820000.0,687927000.0,305624000.0,130849000.0,71252000.0
Capital Expenditure,-220937000.0,-269835000.0,-552702000.0,-315624000.0,-169862000.0,-64254000.0,-53796000.0
Acquisitions and disposals,0.0,0.0,-117994000.0,0.0,224324000.0,0.0,-47697000.0
Investment purchases and sales,400000.0,0.0,186324000.0,49482000.0,-126549000.0,8548000.0,87016000.0
Investing Cash flow,-247554000.0,-277409000.0,-490348000.0,-278714000.0,-63942000.0,-57033000.0,-14477000.0
Issuance (repayment) of debt,-145330000.0,-7729000.0,0.0,986412000.0,-87539000.0,-122000.0,-80672000.0
Issuance (buybacks) of shares,-596785000.0,-162495000.0,-150209000.0,-1248134000.0,-4802000.0,4700000.0,-3011000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-776664000.0,-196848000.0,-165650000.0,-282984000.0,-112898000.0,-4245000.0,-89670000.0
Effect of forex changes on cash,-1166000.0,2360000.0,-1105000.0,-294000.0,-868000.0,665000.0,-967000.0
Net cash flow / Change in cash,-215020000.0,380623000.0,119717000.0,125935000.0,127916000.0,70236000.0,-33862000.0
Free Cash Flow,589427000.0,582685000.0,224118000.0,372303000.0,135762000.0,66595000.0,17456000.0
Net Cash/Marketcap,-0.0234,-0.0066,-0.0516,-0.0541,0.0451,8.4291,8.4291
