Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31
Cash and cash equivalents,292500000.0,193200000.0,490100000.0,484600000.0,370300000.0,339000000.0,524100000.0,298000000.0,391000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,292500000.0,193200000.0,490100000.0,484600000.0,370300000.0,339000000.0,524100000.0,298000000.0,391000000.0
Receivables,334300000.0,314700000.0,322900000.0,317600000.0,336000000.0,368300000.0,350400000.0,337900000.0,270100000.0
Inventories,316500000.0,304100000.0,314900000.0,327200000.0,367700000.0,359700000.0,326200000.0,320300000.0,283800000.0
Total current assets,982900000.0,997700000.0,1178100000.0,1176100000.0,1127600000.0,1138600000.0,1247100000.0,1018300000.0,981400000.0
Property, Plant & Equipment Net,383000000.0,396500000.0,400900000.0,397200000.0,417600000.0,423100000.0,410700000.0,419200000.0,358400000.0
Goodwill and Intangible Assets,1811200000.0,1807000000.0,1876800000.0,1714700000.0,1790000000.0,1743300000.0,1731900000.0,1761800000.0,1660900000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,17500000.0,10900000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,2276800000.0,2426000000.0,2361200000.0,2178700000.0,2281700000.0,2244900000.0,2226700000.0,2272600000.0,2118300000.0
Total assets,3259700000.0,3423700000.0,3539300000.0,3354800000.0,3409300000.0,3383500000.0,3473800000.0,3290900000.0,3099700000.0
Payables,191700000.0,189900000.0,197800000.0,200800000.0,234100000.0,241100000.0,208300000.0,215600000.0,181700000.0
Short-term debt,1200000.0,3900000.0,16500000.0,20200000.0,24300000.0,29000000.0,169300000.0,10300000.0,104200000.0
Total current liabilities,397000000.0,454200000.0,400300000.0,404400000.0,433000000.0,449500000.0,608200000.0,468600000.0,497800000.0
Long-term debt,1236800000.0,1352100000.0,1606200000.0,1899900000.0,1915700000.0,1943000000.0,1962300000.0,2413400000.0,2209900000.0
Total debt,1238000000.0,1356000000.0,1622700000.0,1920100000.0,1940000000.0,1972000000.0,2131600000.0,2423700000.0,2314100000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,125900000.0,149300000.0,208800000.0,186000000.0,203300000.0,207100000.0,225200000.0,245700000.0,254900000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1631700000.0,1756700000.0,2068400000.0,2362400000.0,2423600000.0,2371900000.0,2437100000.0,2903100000.0,2690100000.0
Total liabilities,2028700000.0,2210900000.0,2468700000.0,2766800000.0,2856600000.0,2821400000.0,3045300000.0,3371700000.0,3187900000.0
Other comprehensive income,-96600000.0,-74100000.0,-137000000.0,-139000000.0,-130200000.0,-23800000.0,-38700000.0,-11300000.0,16100000.0
Retained earnings (deficit),30700000.0,8000000.0,-55500000.0,-129600000.0,-197500000.0,-281300000.0,-311500000.0,-361600000.0,-391500000.0
Total shareholders equity,1228600000.0,1212700000.0,1070600000.0,588600000.0,552900000.0,562300000.0,428500000.0,-79900000.0,-88200000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,945500000.0,1162800000.0,1132600000.0,1435500000.0,1569700000.0,1633000000.0,1607500000.0,2125700000.0,1923100000.0
Other Assets,39600000.0,185700000.0,50200000.0,46700000.0,53600000.0,71600000.0,46400000.0,62100000.0,36500000.0
Other Liabilities,204100000.0,260400000.0,186000000.0,183400000.0,174600000.0,179400000.0,230600000.0,242700000.0,211900000.0
