Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,111000000.0,131000000.0,418000000.0,401000000.0,382000000.0,329000000.0,299000000.0,267000000.0,259000000.0,87000000.0,206000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,111000000.0,131000000.0,418000000.0,401000000.0,382000000.0,329000000.0,299000000.0,267000000.0,259000000.0,87000000.0,206000000.0
Receivables,631000000.0,600000000.0,565000000.0,569000000.0,519000000.0,546000000.0,580000000.0,576000000.0,525000000.0,540000000.0,486000000.0
Inventories,512000000.0,506000000.0,459000000.0,443000000.0,385000000.0,386000000.0,394000000.0,384000000.0,382000000.0,332000000.0,366000000.0
Total current assets,1305000000.0,1311000000.0,1514000000.0,1485000000.0,1429000000.0,1395000000.0,1420000000.0,1376000000.0,1279000000.0,1489000000.0,3396000000.0
Property, Plant & Equipment Net,1034000000.0,996000000.0,931000000.0,906000000.0,918000000.0,977000000.0,1021000000.0,1081000000.0,1039000000.0,966000000.0,955000000.0
Goodwill and Intangible Assets,2503000000.0,2531000000.0,1918000000.0,1932000000.0,1652000000.0,1712000000.0,1732000000.0,1754000000.0,1703000000.0,1949000000.0,2292000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,3811000000.0,3749000000.0,3059000000.0,3025000000.0,2735000000.0,2863000000.0,2891000000.0,2979000000.0,2884000000.0,3059000000.0,2814000000.0
Total assets,5116000000.0,5060000000.0,4573000000.0,4510000000.0,4164000000.0,4258000000.0,4311000000.0,4355000000.0,4163000000.0,4548000000.0,4576000000.0
Payables,1035000000.0,1001000000.0,1005000000.0,1035000000.0,979000000.0,440000000.0,413000000.0,412000000.0,423000000.0,409000000.0,381000000.0
Short-term debt,396000000.0,199000000.0,804000000.0,523000000.0,395000000.0,718000000.0,202000000.0,1150000000.0,459000000.0,671000000.0,998000000.0
Total current liabilities,1440000000.0,1200000000.0,1809000000.0,1558000000.0,1405000000.0,1638000000.0,1134000000.0,2061000000.0,1365000000.0,1645000000.0,1937000000.0
Long-term debt,2287000000.0,2284000000.0,1391000000.0,1789000000.0,1796000000.0,1595000000.0,2170000000.0,1571000000.0,2125000000.0,2124000000.0,2151000000.0
Total debt,2683000000.0,2483000000.0,2195000000.0,2312000000.0,2191000000.0,2313000000.0,2372000000.0,2721000000.0,2584000000.0,2795000000.0,3149000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,59000000.0,72000000.0,61000000.0,82000000.0,126000000.0,111000000.0,148000000.0,124000000.0,181000000.0,93000000.0,109000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3117000000.0,3134000000.0,2222000000.0,2655000000.0,2641000000.0,2466000000.0,3031000000.0,2429000000.0,2884000000.0,2820000000.0,2814000000.0
Total liabilities,4557000000.0,4334000000.0,4031000000.0,4213000000.0,4046000000.0,4104000000.0,4165000000.0,4490000000.0,4249000000.0,4465000000.0,4751000000.0
Other comprehensive income,-602000000.0,-547000000.0,-543000000.0,-570000000.0,-502000000.0,-417000000.0,-367000000.0,-396000000.0,-250000000.0,-371000000.0,-347000000.0
Retained earnings (deficit),3150000000.0,2797000000.0,2440000000.0,2163000000.0,1923000000.0,1739000000.0,1561000000.0,1350000000.0,1143000000.0,920000000.0,640000000.0
Total shareholders equity,559000000.0,726000000.0,542000000.0,297000000.0,118000000.0,154000000.0,146000000.0,-135000000.0,-86000000.0,83000000.0,-175000000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,2572000000.0,2352000000.0,1777000000.0,1911000000.0,1809000000.0,1984000000.0,2073000000.0,2454000000.0,2325000000.0,2708000000.0,2943000000.0
Other Assets,51000000.0,74000000.0,72000000.0,72000000.0,143000000.0,134000000.0,147000000.0,149000000.0,113000000.0,530000000.0,122000000.0
Other Liabilities,9000000.0,0.0,0.0,0.0,31000000.0,480000000.0,519000000.0,499000000.0,483000000.0,565000000.0,558000000.0
