Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,7741000.0,722000.0,123000.0,-1940000.0,-126000.0,22000.0,12000.0
Stock-based compensation,29843000.0,20703000.0,11003000.0,5132000.0,1643000.0,292000.0,166000.0
Operating Cash Flow,-213098000.0,-103963000.0,-74111000.0,-48442000.0,-31404000.0,-12157000.0,-17253000.0
Capital Expenditure,616000.0,278000.0,753000.0,202000.0,156000.0,-50000.0,-36000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,43388000.0,278580000.0,122640000.0,57875000.0,0.0,0.0,0.0
Investing Cash flow,-13228000.0,-104430000.0,-130288000.0,-2603000.0,-109480000.0,-50000.0,-36000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-2120000.0,-0.0,1980000.0,0.0
Issuance (buybacks) of shares,-104976000.0,-114385000.0,97157000.0,-107242000.0,-55347000.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,35381000.0,462523000.0,138950000.0,102929000.0,174098000.0,26479000.0,12064000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-190945000.0,254130000.0,-65449000.0,51884000.0,33214000.0,14272000.0,-5225000.0
Free Cash Flow,-213714000.0,-104241000.0,-74864000.0,-48644000.0,-31560000.0,-12207000.0,-17289000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.2137,0.2137
