Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,0.0,0.0,1548000.0,4480000.0,3128000.0,6927000.0,10012000.0,2792000.0,1095000.0
Stock-based compensation,0.0,0.0,593000.0,453000.0,926000.0,1555000.0,2588000.0,5541000.0,3281000.0
Operating Cash Flow,-5711000.0,-1630000.0,-6205000.0,-9935000.0,-18459000.0,-27878000.0,-36641000.0,-66604000.0,-27845000.0
Capital Expenditure,-152000.0,-81000.0,-50000.0,-44000.0,-500000.0,-1797000.0,-9620000.0,-8490000.0,-4213000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10099000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,198000.0,49000.0,1233000.0,438000.0
Investing Cash flow,4945000.0,681000.0,1117000.0,745000.0,482000.0,2618000.0,-4510000.0,-16851000.0,-3192000.0
Issuance (repayment) of debt,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,-15511000.0,0.0
Issuance (buybacks) of shares,809000.0,1611000.0,3599000.0,0.0,7410000.0,0.0,36908000.0,28840000.0,143260000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,809000.0,1611000.0,3599000.0,4688000.0,7410000.0,0.0,36908000.0,11114000.0,143457000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,43000.0,662000.0,-1489000.0,-4502000.0,-10567000.0,-25260000.0,-4243000.0,-72341000.0,112420000.0
Free Cash Flow,-5863000.0,-1711000.0,-6255000.0,-9979000.0,-18959000.0,-29675000.0,-46261000.0,-75094000.0,-32058000.0
Net Cash/Marketcap,0.1722,0.0862,0.0539,0.0419,0.2996,0.9426,0.2285,0.2088,0.3011
