Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,33558000.0,11442000.0,41971000.0,14199000.0,5916000.0,0.0
Revenue Growth,1.9329,-0.7274,1.9559,1.4001,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,33558000.0,11442000.0,41971000.0,14199000.0,5916000.0,0.0
R&D Expenses,68774000.0,48136000.0,36215000.0,28393000.0,18296000.0,11603000.0
SG&A Expense,38435000.0,21973000.0,16289000.0,9019000.0,4838000.0,2029000.0
Operating Expenses,107209000.0,70109000.0,52504000.0,37412000.0,23134000.0,13632000.0
Operating Income,-73651000.0,-58667000.0,-10533000.0,-23213000.0,-17218000.0,-13632000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-67698000.0,-57010000.0,-10380000.0,-22946000.0,-16829000.0,-12700000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-67698000.0,-57010000.0,-10380000.0,-22946000.0,-16829000.0,-12700000.0
Preferred Dividends,0.0,0.0,0.0,5249000.0,3022000.0,1266000.0
Net Income Com,-67698000.0,-57010000.0,-10380000.0,-28195000.0,-19851000.0,-13966000.0
EPS,-1.76,-1.74,-0.38,-4.48,-11.3,-11.98
EPS Diluted,-1.76,-1.74,-0.38,-4.48,-11.3,-11.98
Weighted Average Shs Out,40270711.0,35741036.0,31428998.0,27053156.0,,
Weighted Average Shs Out (Dil),38386906.0,32832514.0,27475792.0,6292800.0,1756900.0,1165867.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,0.0
EBITDA Margin,-1.971,-4.869,-0.221,-1.548,-2.724,
EBIT Margin,-2.0173,-4.9825,-0.2473,-1.616,-2.8447,0.0
Profit Margin,-2.017,-4.983,-0.247,-1.986,-3.355,
Free Cash Flow margin,-2.0319,-0.9915,-0.5227,-2.3531,2.1876,0.0
EBITDA,-66131000.0,-55716000.0,-9269000.0,-21981000.0,-16117000.0,-12222000.0
EBIT,-67698000.0,-57010000.0,-10380000.0,-22946000.0,-16829000.0,-12700000.0
Consolidated Income,-67698000.0,-57010000.0,-10380000.0,-22946000.0,-16829000.0,-12700000.0
Earnings Before Tax Margin,-2.0173,-4.9825,-0.2473,-1.616,-2.8447,0.0
Net Profit Margin,-2.0173,-4.9825,-0.2473,-1.616,-2.8447,0.0
