Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,4956000.0,3599000.0,8938000.0,10871000.0,9258000.0,9800000.0,6408000.0,0.0
Operating Cash Flow,13387000.0,-78536000.0,4771000.0,187776000.0,122430000.0,19709000.0,-30892000.0,-1555000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-105222000.0,415143000.0,-452272000.0,-157507000.0,-426937000.0,-439306000.0,-740420000.0,0.0
Investing Cash flow,377556000.0,265245000.0,-85253000.0,-163884000.0,-119053000.0,-427144000.0,-806098000.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,113220000.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-138705000.0,-39359000.0,-2248000.0,4332000.0,599000.0,286095000.0,158593000.0,605396000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-226939000.0,53733000.0,38051000.0,-32219000.0,-6268000.0,405055000.0,267154000.0,605396000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,164004000.0,240442000.0,-42431000.0,-8327000.0,-2891000.0,-2380000.0,-569836000.0,603841000.0
Free Cash Flow,13387000.0,-78536000.0,4771000.0,187776000.0,122430000.0,19709000.0,-30892000.0,-1555000.0
Net Cash/Marketcap,0.7858,-0.2264,-0.2264,-0.2264,-0.2264,-0.2264,-0.2264,-0.2264
