Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,296000000.0,414000000.0,308000000.0,680000000.0,663000000.0,533000000.0,504000000.0,318000000.0,131000000.0,81000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,296000000.0,414000000.0,308000000.0,680000000.0,663000000.0,533000000.0,504000000.0,318000000.0,131000000.0,81000000.0
Receivables,1031000000.0,956000000.0,843000000.0,749000000.0,771000000.0,817000000.0,776000000.0,756000000.0,690000000.0,599000000.0
Inventories,595000000.0,524000000.0,522000000.0,433000000.0,486000000.0,475000000.0,443000000.0,433000000.0,389000000.0,301000000.0
Total current assets,2094000000.0,2071000000.0,1839000000.0,2005000000.0,2064000000.0,2009000000.0,1874000000.0,1649000000.0,1336000000.0,1088000000.0
Property, Plant & Equipment Net,656000000.0,643000000.0,616000000.0,439000000.0,461000000.0,488000000.0,487000000.0,463000000.0,454000000.0,334000000.0
Goodwill and Intangible Assets,4208000000.0,3936000000.0,3833000000.0,2019000000.0,2105000000.0,2206000000.0,2131000000.0,2115000000.0,1853000000.0,1061000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,41000000.0,41000000.0,45000000.0,47000000.0,0.0
Total non-current assets,5128000000.0,4789000000.0,4635000000.0,2652000000.0,2769000000.0,2887000000.0,2805000000.0,2751000000.0,2399000000.0,1447000000.0
Total assets,7222000000.0,6860000000.0,6474000000.0,4657000000.0,4833000000.0,4896000000.0,4679000000.0,4400000000.0,3735000000.0,2535000000.0
Payables,586000000.0,549000000.0,457000000.0,338000000.0,338000000.0,332000000.0,332000000.0,322000000.0,309000000.0,256000000.0
Short-term debt,257000000.0,0.0,260000000.0,78000000.0,89000000.0,42000000.0,6000000.0,5000000.0,0.0,0.0
Total current liabilities,1389000000.0,1100000000.0,1238000000.0,823000000.0,903000000.0,853000000.0,781000000.0,817000000.0,649000000.0,571000000.0
Long-term debt,2051000000.0,2200000000.0,2108000000.0,1196000000.0,1195000000.0,1199000000.0,1199000000.0,1201000000.0,4000000.0,0.0
Total debt,2308000000.0,2200000000.0,2368000000.0,1274000000.0,1284000000.0,1241000000.0,1205000000.0,1206000000.0,4000000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,303000000.0,252000000.0,352000000.0,118000000.0,136000000.0,191000000.0,173000000.0,168000000.0,99000000.0,60000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3051000000.0,3241000000.0,3029000000.0,1750000000.0,1803000000.0,1802000000.0,1824000000.0,1752000000.0,367000000.0,277000000.0
Total liabilities,4440000000.0,4341000000.0,4267000000.0,2573000000.0,2706000000.0,2655000000.0,2605000000.0,2569000000.0,1016000000.0,848000000.0
Other comprehensive income,-336000000.0,-210000000.0,-318000000.0,-238000000.0,-99000000.0,167000000.0,115000000.0,122000000.0,37000000.0,415000000.0
Retained earnings (deficit),1639000000.0,1227000000.0,1033000000.0,885000000.0,648000000.0,405000000.0,264000000.0,44000000.0,0.0,
Total shareholders equity,2768000000.0,2503000000.0,2190000000.0,2084000000.0,2127000000.0,2241000000.0,2074000000.0,1831000000.0,2719000000.0,1687000000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,2012000000.0,1786000000.0,2060000000.0,594000000.0,621000000.0,708000000.0,701000000.0,888000000.0,-127000000.0,-81000000.0
Other Assets,172000000.0,177000000.0,166000000.0,143000000.0,144000000.0,184000000.0,151000000.0,142000000.0,126000000.0,107000000.0
Other Liabilities,546000000.0,551000000.0,521000000.0,407000000.0,476000000.0,479000000.0,443000000.0,490000000.0,340000000.0,315000000.0
