Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,34888574.0,30255892.0,20439994.0,18533363.0,42908566.0,708489.0
SG&A Expense,16841308.0,10914269.0,9750702.0,7576256.0,11961865.0,2466490.0
Operating Expenses,51729882.0,41170161.0,30190696.0,26109619.0,54870431.0,3174979.0
Operating Income,-51729882.0,-41170161.0,-30190696.0,-26109619.0,-54870431.0,-3174979.0
Interest Expense,100000.0,600000.0,1000000.0,1100000.0,16000.0,58049.0
Earnings before Tax,-50171287.0,-40899479.0,0.0,0.0,0.0,-3262005.0
Income Tax Expense,0.0,-9376272.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-50171287.0,-31523207.0,-31045372.0,-27081632.0,-56901439.0,-3262005.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-50171287.0,-31523207.0,-31045372.0,-27081632.0,-56901439.0,-3262005.0
EPS,-1.29,-0.83,-0.99,-1.16,-4.47,-0.78
EPS Diluted,-1.29,-0.83,-0.99,-1.16,-4.47,-0.78
Weighted Average Shs Out,38792581.0,37937191.0,31514154.0,23412181.0,12724395.0,
Weighted Average Shs Out (Dil),38792581.0,37937191.0,31514154.0,23412181.0,12724395.0,4186104.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,0.0,0.0,0.0,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,0.0,0.0,0.0,0.0,0.0,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-51554761.0,-40952505.0,-29826395.0,-25714888.0,-52884253.0,-3203956.0
EBIT,-51729882.0,-41170161.0,-30190696.0,-26109619.0,-54870431.0,-3203956.0
Consolidated Income,-50171287.0,-31523207.0,-31045372.0,-27081632.0,-56901439.0,-3262005.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0
