Date,2019-07-31,2018-07-31,2017-07-31,2016-07-31,2015-07-31,2014-07-31,2013-07-31,2012-07-31,2011-07-31,2010-07-31,2009-07-31
Depreciation & Amortization,52504000.0,37076000.0,8206000.0,8119000.0,9335000.0,14276000.0,15251000.0,15059000.0,21455000.0,23226000.0,25542000.0
Stock-based compensation,1267000.0,10801000.0,681000.0,1126000.0,1757000.0,2254000.0,2308000.0,2990000.0,3481000.0,4154000.0,5103000.0
Operating Cash Flow,20849000.0,10002000.0,-24445000.0,-19788000.0,19194000.0,10139000.0,6336000.0,-39439000.0,-4879000.0,39472000.0,33706000.0
Capital Expenditure,-14520000.0,2325000.0,-4543000.0,-6618000.0,-8518000.0,-4489000.0,-7296000.0,-11118000.0,-8870000.0,-9194000.0,-11060000.0
Acquisitions and disposals,42000.0,-468420000.0,1278000.0,747000.0,85000.0,-756000.0,-236000.0,-2912000.0,-3473000.0,-32982000.0,-9533000.0
Investment purchases and sales,0.0,13775000.0,7998000.0,58107000.0,-66896000.0,-395000.0,96000.0,24000.0,353000.0,11319000.0,8008000.0
Investing Cash flow,-14478000.0,-452320000.0,5638000.0,52236000.0,-75329000.0,-5640000.0,-7436000.0,-14452000.0,-12088000.0,-30857000.0,-12585000.0
Issuance (repayment) of debt,-61698000.0,388014000.0,-1934000.0,-20485000.0,-4669000.0,100265000.0,-1476000.0,-124000.0,-106000.0,-524000.0,-408000.0
Issuance (buybacks) of shares,15000.0,8000.0,18000.0,-76000.0,113000.0,1368000.0,27517000.0,-97000.0,-1429000.0,-13190000.0,-7024000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40001000.0,0.0,0.0
Financing Cash Flow,-63812000.0,421879000.0,-1916000.0,-20561000.0,-4556000.0,101633000.0,26041000.0,-221000.0,-41536000.0,-14496000.0,-7432000.0
Effect of forex changes on cash,-321000.0,141000.0,603000.0,-528000.0,-3393000.0,-209000.0,606000.0,-4744000.0,8364000.0,-1522000.0,-5507000.0
Net cash flow / Change in cash,-57762000.0,-20298000.0,-20120000.0,11359000.0,-64084000.0,105599000.0,25547000.0,-58856000.0,-50139000.0,-7403000.0,8182000.0
Free Cash Flow,6329000.0,12327000.0,-28988000.0,-26406000.0,10676000.0,5650000.0,-960000.0,-50557000.0,-13749000.0,30278000.0,22646000.0
Net Cash/Marketcap,-3.1736,-2.8053,0.673,1.3325,0.7081,0.6862,0.486,0.3481,0.6099,0.5671,0.5497
