Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,138951000.0,181568000.0,188480000.0,186488000.0,57514000.0,117773000.0,53613000.0,170323000.0
Short-term investments,178013000.0,281589000.0,130291000.0,444983000.0,371131000.0,315057000.0,77656000.0,17766000.0
Cash and short-term investments,316964000.0,463157000.0,318771000.0,631471000.0,428645000.0,432830000.0,131269000.0,188089000.0
Receivables,9880000.0,3750000.0,0.0,1000000.0,57000.0,309000.0,662000.0,955000.0
Inventories,7873000.0,1099000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,353327000.0,477923000.0,328928000.0,465577000.0,315077000.0,272707000.0,134913000.0,189515000.0
Property Plant & Equipment Net,5236000.0,5217000.0,6143000.0,6243000.0,2776000.0,2600000.0,2861000.0,3888000.0
Goodwill and Intangible Assets,7279000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,71076000.0,0.0,0.0,0.0,0.0,6115000.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,33092000.0,93753000.0,14508000.0,37347000.0,101418000.0,53024000.0,11088000.0,3888000.0
Total assets,386419000.0,571676000.0,343436000.0,502924000.0,416495000.0,325731000.0,146001000.0,193403000.0
Payables,13215000.0,9304000.0,14546000.0,10279000.0,14084000.0,3232000.0,4840000.0,2823000.0
Short-term debt,11802000.0,0.0,204000.0,816000.0,940000.0,345000.0,0.0,0.0
Total current liabilities,69005000.0,80524000.0,65664000.0,51146000.0,41131000.0,25555000.0,18824000.0,20387000.0
Long-term debt,155256000.0,54251000.0,50061000.0,0.0,0.0,0.0,0.0,0.0
Total debt,167058000.0,54251000.0,50265000.0,816000.0,940000.0,345000.0,0.0,0.0
Deferred revenue,1847000.0,11169000.0,20798000.0,8387000.0,9569000.0,1958000.0,4042000.0,69468000.0
Tax Liabilities,25421000.0,20730000.0,13866000.0,3228000.0,2906000.0,2048000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,176156000.0,83094000.0,77083000.0,21455000.0,27562000.0,3841000.0,1466000.0,61841000.0
Total liabilities,298018000.0,224810000.0,152904000.0,75528000.0,68693000.0,29396000.0,20290000.0,82228000.0
Other comprehensive income,1614320000,1551728000,1108832000,1076791000,770789000,581911000,33000.0,-1000.0
Retained earnings (deficit),-1525704000.0,-1204519000.0,-918345000.0,-649302000.0,-422797000.0,-285672000.0,-202320000.0,-213686000.0
Total shareholders equity,88401000.0,346866000.0,190532000.0,427396000.0,347802000.0,296335000.0,-191569000.0,-206105000.0
Investments,178013000.0,352665000.0,130291000.0,444983000.0,371131000.0,315057000.0,83771000.0,17766000.0
Net Debt,28107000.0,-127317000.0,-138215000.0,-185672000.0,-56574000.0,-117428000.0,-131269000.0,-188089000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,2982000.0,471000.0
Other Liabilities,52857000.0,61192000.0,10157000.0,2927000.0,0.0,0.0,13984000.0,17564000.0
