Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,53000.0,41000.0,26000.0,447000.0,1238000.0,1329000.0,1489000.0
Stock-based compensation,1816000.0,1662000.0,1210000.0,3023000.0,1201000.0,180000.0,358000.0
Operating Cash Flow,-28323000.0,-24556000.0,-29353000.0,-24545000.0,-9472000.0,-4307000.0,-10596000.0
Capital Expenditure,-565000.0,-2000.0,-27000.0,-589000.0,-704000.0,-431000.0,-361000.0
Acquisitions and disposals,0.0,0.0,500000.0,2549000.0,0.0,988000.0,3412000.0
Investment purchases and sales,-238000.0,-9618000.0,-22945000.0,-300000.0,0.0,0.0,0.0
Investing Cash flow,-803000.0,-9620000.0,-22472000.0,1586000.0,-488000.0,557000.0,3051000.0
Issuance (repayment) of debt,0.0,0.0,15000000.0,0.0,-15000000.0,899000.0,5947000.0
Issuance (buybacks) of shares,31696000.0,10322000.0,28096000.0,41506000.0,62132000.0,5000.0,7000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,29424000.0,9989000.0,40496000.0,37701000.0,40801000.0,2767000.0,5954000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,298000.0,-24187000.0,-11329000.0,14742000.0,30841000.0,-983000.0,-1591000.0
Free Cash Flow,-28888000.0,-24558000.0,-29380000.0,-25134000.0,-10176000.0,-4738000.0,-10957000.0
Net Cash/Marketcap,1.2716,0.4491,0.5435,0.5441,0.3795,-0.1886,-0.1886
