Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Depreciation & Amortization,452048.0,481008.0,422873.0,494258.0,589343.0,556304.0,461447.0,464909.0,466544.0,268382.0
Stock-based compensation,1638505.0,756275.0,499873.0,489689.0,858615.0,727609.0,842512.0,796453.0,471811.0,373776.0
Operating Cash Flow,-11546191.0,982888.0,-1714358.0,-1548697.0,3665413.0,11793081.0,10356054.0,6968155.0,3991855.0,5747114.0
Capital Expenditure,-50654.0,-133486.0,-6374.0,-135424.0,-97311.0,-302198.0,-718303.0,-46287.0,-51133.0,-1611514.0
Acquisitions and disposals,0.0,43118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,64127.0,0.0,0.0,0.0
Investing Cash flow,-50654.0,-90368.0,-6374.0,-135424.0,-97311.0,-302198.0,-654176.0,-46287.0,49363.0,-1504715.0
Issuance (repayment) of debt,9090592.0,0.0,0.0,0.0,0.0,0.0,-13037.0,-12999.0,-29279.0,-39448.0
Issuance (buybacks) of shares,2988160.0,0.0,0.0,-950.0,-620145.0,-395667.0,-276611.0,-33063.0,534442.0,-3090822.0
Dividend payments,0.0,0.0,0.0,-5338.0,-6074164.0,-7468248.0,-6192675.0,-5545310.0,-4124042.0,0.0
Financing Cash Flow,12078752.0,0.0,0.0,-6288.0,-6694309.0,-7863915.0,-8660266.0,-5591372.0,-3932639.0,-3235055.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119295.0
Net cash flow / Change in cash,481907.0,892520.0,-1720732.0,-1690409.0,-3126207.0,3626968.0,1041612.0,1330496.0,108579.0,888049.0
Free Cash Flow,-11596845.0,849402.0,-1720732.0,-1684121.0,3568102.0,11490883.0,9637751.0,6921868.0,3940722.0,4135600.0
Net Cash/Marketcap,-0.0778,0.0271,0.0673,0.0904,0.0575,0.0315,0.0261,0.0382,0.0206,0.0208
