Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,10200000.0,30200000.0,19700000.0,20400000.0,31000000.0,46900000.0,22700000.0,26761000.0
Short-term investments,70100000.0,98300000.0,86000000.0,100000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,10200000.0,30200000.0,19700000.0,20500000.0,31000000.0,46900000.0,22700000.0,26761000.0
Receivables,36900000.0,34200000.0,9000000.0,0.0,0.0,0.0,115600000.0,91077000.0
Inventories,22300000.0,19800000.0,19000000.0,26400000.0,43200000.0,41700000.0,42100000.0,32150000.0
Total current assets,141500000.0,184300000.0,136000000.0,146900000.0,201500000.0,202700000.0,181100000.0,151180000.0
Property Plant & Equipment Net,266700000.0,249300000.0,256100000.0,255200000.0,245000000.0,238000000.0,244500000.0,200976000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,293100000.0,268900000.0,277100000.0,276300000.0,245900000.0,239300000.0,244500000.0,201134000.0
Total assets,434600000.0,453200000.0,413100000.0,423200000.0,447400000.0,442000000.0,425600000.0,352314000.0
Payables,17600000.0,14500000.0,15000000.0,13400000.0,13100000.0,13200000.0,35400000.0,19527000.0
Short-term debt,0.0,11400000.0,8600000.0,0.0,0.0,0.0,4000000.0,4000000.0
Total current liabilities,64600000.0,56600000.0,55500000.0,43200000.0,49700000.0,41900000.0,65600000.0,54836000.0
Long-term debt,99000000.0,138000000.0,89400000.0,110000000.0,145000000.0,155000000.0,48000000.0,52000000.0
Total debt,99000000.0,149400000.0,98000000.0,110000000.0,145000000.0,155000000.0,52000000.0,56000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,36100000.0,36890000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,109900000.0,148400000.0,98400000.0,116800000.0,145000000.0,155000000.0,87700000.0,92330000.0
Total liabilities,280700000.0,304800000.0,259800000.0,267200000.0,299800000.0,297400000.0,153300000.0,147166000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,-206000.0
Retained earnings (deficit),260100000.0,248200000.0,259200000.0,263200000.0,248500000.0,241300000.0,,
Total shareholders equity,153900000.0,148400000.0,153300000.0,156000000.0,147600000.0,144600000.0,129800000.0,84585000.0
Investments,70100000.0,98300000.0,86000000.0,100000.0,0.0,0.0,0.0,0.0
Net Debt,88800000.0,119200000.0,78300000.0,89600000.0,114000000.0,108100000.0,29300000.0,29239000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,1192000.0
Other Liabilities,106200000.0,99800000.0,105900000.0,107200000.0,105100000.0,100500000.0,26200000.0,31309000.0
