Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,523000.0,667000.0,732000.0,461000.0,179000.0,0.0
Stock-based compensation,5710000.0,5714000.0,4344000.0,3033000.0,232000.0,11000.0
Operating Cash Flow,-56705000.0,-49909000.0,-39771000.0,-25959000.0,-7710000.0,-1048000.0
Capital Expenditure,-177000.0,-306000.0,-401000.0,-1170000.0,-991000.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,14478000.0,4777000.0,25883000.0,-44918000.0,0.0,0.0
Investing Cash flow,14301000.0,4471000.0,25482000.0,-46088000.0,-991000.0,0.0
Issuance (repayment) of debt,0.0,0.0,9947000.0,0.0,0.0,0.0
Issuance (buybacks) of shares,56153000.0,20884000.0,27147000.0,69892000.0,749000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,56153000.0,20884000.0,37094000.0,111813000.0,31312000.0,1232000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,13749000.0,-24554000.0,22805000.0,39766000.0,22611000.0,184000.0
Free Cash Flow,-56882000.0,-50215000.0,-40172000.0,-27129000.0,-8701000.0,-1048000.0
Net Cash/Marketcap,0.9911,0.4653,0.5603,0.4567,0.2862,0.2862
