Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,898759000.0,779677000.0,672941000.0,501250000.0,413633000.0,360289000.0,306940000.0,157004000.0
Short-term investments,222205000.0,195534000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1120964000.0,975211000.0,672941000.0,501250000.0,413633000.0,360289000.0,306940000.0,157004000.0
Receivables,101297000.0,107547000.0,93413000.0,72271000.0,54453000.0,32863000.0,23840000.0,15647000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,539230000.0,539954000.0,549169000.0,301964000.0,301408000.0,194383000.0,171026000.0,98867000.0
Property, Plant & Equipment Net,76920000.0,68742000.0,54435000.0,47955000.0,39137000.0,26532000.0,24777000.0,19014000.0
Goodwill and Intangible Assets,427504000.0,452778000.0,473898000.0,239725000.0,251885000.0,140422000.0,141879000.0,58788000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,2432000.0,2526000.0
Tax assets,1482000.0,10143000.0,15690000.0,9837000.0,11705000.0,12651000.0,11855000.0,18269000.0
Total non-current assets,256301000.0,253760000.0,256353000.0,86776000.0,83451000.0,35094000.0,60977000.0,2939000.0
Total assets,1785153000.0,1651983000.0,1335781000.0,888739000.0,794715000.0,599655000.0,519970000.0,278696000.0
Payables,97347000.0,89977000.0,72677000.0,60541000.0,54285000.0,49419000.0,42034000.0,21415000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14901000.0
Total current liabilities,863711000.0,785973000.0,681786000.0,464994000.0,431840000.0,336429000.0,302582000.0,215645000.0
Long-term debt,244693000.0,244915000.0,248848000.0,78996000.0,79219000.0,29448000.0,44371000.0,0.0
Total debt,244693000.0,244915000.0,248848000.0,78996000.0,79219000.0,29448000.0,44371000.0,14901000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,256301000.0,253760000.0,256353000.0,86776000.0,83451000.0,35094000.0,60977000.0,2939000.0
Total liabilities,1120012000.0,1039733000.0,938139000.0,551770000.0,515291000.0,371523000.0,363559000.0,218584000.0
Other comprehensive income,-754000.0,-354000.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),105642000.0,72741000.0,14672000.0,-1230000.0,-24180000.0,-42422000.0,-64121000.0,-74620000.0
Total shareholders equity,665141000.0,612250000.0,397642000.0,336969000.0,279424000.0,228132000.0,156411000.0,-22057000.0
Investments,222205000.0,195534000.0,0.0,0.0,0.0,0.0,2432000.0,2526000.0
Net Debt,-876271000.0,-730296000.0,-424093000.0,-422254000.0,-334414000.0,-330841000.0,-262569000.0,-142103000.0
Other Assets,23662000.0,29271000.0,20258000.0,13254000.0,25221000.0,12120000.0,18164000.0,7178000.0
Other Liabilities,766364000.0,695996000.0,609109000.0,404453000.0,377555000.0,287010000.0,260548000.0,179329000.0
