Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30
Cash and cash equivalents,345400000.0,410200000.0,288300000.0,131600000.0,151300000.0,74400000.0,106400000.0,139000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,345400000.0,410200000.0,288300000.0,131600000.0,151300000.0,74400000.0,106400000.0,139000000.0
Receivables,693100000.0,555800000.0,488800000.0,414800000.0,372400000.0,403700000.0,358000000.0,338300000.0
Inventories,257200000.0,209100000.0,184900000.0,154800000.0,132900000.0,134800000.0,124900000.0,118700000.0
Total current assets,1395800000.0,1240300000.0,1059800000.0,790200000.0,737500000.0,687500000.0,679100000.0,704700000.0
Property, Plant & Equipment Net,1536700000.0,1270600000.0,995900000.0,905800000.0,885200000.0,873000000.0,814500000.0,809700000.0
Goodwill and Intangible Assets,3151700000.0,1942100000.0,1317200000.0,1290500000.0,1430200000.0,1454700000.0,1395600000.0,1447600000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,38600000.0,32900000.0,53900000.0,37500000.0,64100000.0,26300000.0,23700000.0,135200000.0
Total non-current assets,4788200000.0,3290800000.0,2394500000.0,2300900000.0,2400800000.0,2402700000.0,2270400000.0,2434300000.0
Total assets,6184000000.0,4531100000.0,3454300000.0,3091100000.0,3138300000.0,3090200000.0,2949500000.0,3139000000.0
Payables,255800000.0,192100000.0,163200000.0,143700000.0,128200000.0,148100000.0,150800000.0,134200000.0
Short-term debt,76500000.0,71900000.0,24600000.0,27700000.0,23800000.0,25200000.0,35000000.0,43200000.0
Total current liabilities,670700000.0,576900000.0,469000000.0,391200000.0,399000000.0,453000000.0,410300000.0,439300000.0
Long-term debt,2882800000.0,2649400000.0,2055100000.0,1832800000.0,1857000000.0,2685400000.0,2656600000.0,2640300000.0
Total debt,2959300000.0,2721300000.0,2079700000.0,1860500000.0,1880800000.0,2710600000.0,2691600000.0,2683500000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,74400000.0,32500000.0,31700000.0,41400000.0,56300000.0,103200000.0,111800000.0,219900000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3225100000.0,2867500000.0,2261800000.0,2064000000.0,2105300000.0,3009000000.0,2949500000.0,3050400000.0
Total liabilities,3895800000.0,3444400000.0,2730800000.0,2455200000.0,2504300000.0,3462000000.0,3359800000.0,3489700000.0
Other comprehensive income,-353900000.0,-325800000.0,-314100000.0,-305700000.0,-174000000.0,-24200000.0,-42800000.0,7500000.0
Retained earnings (deficit),-723400000.0,-872100000.0,-955700000.0,-1036100000.0,-1166900000.0,-1379100000.0,-1395300000.0,-1382100000.0
Total shareholders equity,1681600000.0,1086700000.0,723500000.0,635900000.0,634000000.0,-371200000.0,-410700000.0,-350700000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,2613900000.0,2311100000.0,1791400000.0,1728900000.0,1729500000.0,2636200000.0,2585200000.0,2544500000.0
Other Assets,100100000.0,65200000.0,97800000.0,89000000.0,80900000.0,74600000.0,89800000.0,108700000.0
Other Liabilities,338400000.0,312900000.0,281200000.0,219800000.0,247000000.0,279700000.0,224500000.0,261900000.0
