Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,8077539.0,3210749.0,5560716.0,20007659.0,27666055.0,45263698.0,0.0,22943.0
Short-term investments,7173037.0,18257321.0,21279570.0,24375168.0,0.0,0.0,0.0,0.0
Cash and short-term investments,15250576.0,21468070.0,26840286.0,44382827.0,27666055.0,45263698.0,0.0,22943.0
Receivables,38514.0,23067.0,38943.0,144536.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,20809203.0,25219291.0,27208777.0,44877523.0,27895967.0,46033728.0,0.0,32443.0
Property Plant & Equipment Net,18997.0,75070.0,103440.0,75750.0,73782.0,28794.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,400252.0,0.0,0.0,0.0,0.0
Tax assets,0.0,3158.0,4112.0,3644.0,2900.0,4068.0,0.0,0.0
Total non-current assets,42750.0,105823.0,134193.0,499755.0,97535.0,73794.0,0.0,0.0
Total assets,20851953.0,25325114.0,27342970.0,45377278.0,27993502.0,46107522.0,0.0,32443.0
Payables,671280.0,598070.0,245915.0,507067.0,306276.0,1027021.0,0.0,7605.0
Short-term debt,3333333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,4491748.0,6345126.0,1326169.0,3391861.0,1633532.0,1283775.0,0.0,7605.0
Long-term debt,6926532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,10259865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6926532.0,3158.0,4112.0,3644.0,2900.0,0.0,0.0,0.0
Total liabilities,11418280.0,6345126.0,1326169.0,3391861.0,1633532.0,1283775.0,0.0,7605.0
Other comprehensive income,147492307,145382300,131440411,128461947,94595767,92686881,0.0,0.0
Retained earnings (deficit),-138059845.0,-126399823.0,-105416963.0,-86445455.0,-68237077.0,-47864401.0,0.0,-5162.0
Total shareholders equity,9433673.0,18979988.0,26016801.0,41985417.0,26359970.0,44823747.0,0.0,24838.0
Investments,7173037.0,18257321.0,21279570.0,24775420.0,0.0,0.0,0.0,0.0
Net Debt,2182326.0,-3210749.0,-5560716.0,-20007659.0,-27666055.0,-45263698.0,0.0,-22943.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
