Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,86671000.0,226664000.0,77895000.0,208323000.0,190095000.0,123564000.0,97981000.0,33341000.0
Short-term investments,153633000.0,49775000.0,164297000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,240304000.0,276439000.0,242192000.0,208323000.0,190095000.0,123564000.0,97981000.0,33341000.0
Receivables,20067000.0,382000.0,23000.0,262000.0,2075000.0,33667000.0,1829000.0,1873000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,272535000.0,285804000.0,248672000.0,213063000.0,195010000.0,159652000.0,100625000.0,35422000.0
Property, Plant & Equipment Net,2057000.0,2527000.0,3124000.0,4089000.0,3620000.0,2157000.0,2140000.0,1577000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0
Total non-current assets,2966000.0,3555000.0,3769000.0,4840000.0,4193000.0,3336000.0,2886000.0,1938000.0
Total assets,275501000.0,289359000.0,252441000.0,217903000.0,199203000.0,162988000.0,103511000.0,37360000.0
Payables,4780000.0,7001000.0,4994000.0,4653000.0,8300000.0,4698000.0,2967000.0,2498000.0
Short-term debt,0.0,110000.0,620000.0,561000.0,0.0,0.0,0.0,0.0
Total current liabilities,37833000.0,24664000.0,21621000.0,18449000.0,17045000.0,34573000.0,35503000.0,11348000.0
Long-term debt,0.0,0.0,110000.0,730000.0,0.0,0.0,0.0,0.0
Total debt,0.0,110000.0,730000.0,1291000.0,0.0,0.0,0.0,0.0
Deferred revenue,17106000.0,28809000.0,28809000.0,30709000.0,23151000.0,46872000.0,69445000.0,29817000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4659000.0,29324000.0,29120000.0,29922000.0,21876000.0,24102000.0,119134000.0,76656000.0
Total liabilities,42492000.0,53988000.0,50741000.0,48371000.0,38921000.0,58675000.0,154637000.0,88004000.0
Other comprehensive income,-54000.0,-49000.0,-106000.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-586724000.0,-488097000.0,-353673000.0,-243461000.0,-111085000.0,-56080000.0,-52597000.0,-51895000.0
Total shareholders equity,233009000.0,235371000.0,201700000.0,169532000.0,160282000.0,104313000.0,-51126000.0,-50644000.0
Investments,153633000.0,49775000.0,164297000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-240304000.0,-276329000.0,-241462000.0,-207032000.0,-190095000.0,-123564000.0,-97981000.0,-33341000.0
Other Assets,12164000.0,8983000.0,6457000.0,4478000.0,2840000.0,2421000.0,815000.0,208000.0
Other Liabilities,33053000.0,17553000.0,16007000.0,13235000.0,8745000.0,29875000.0,32536000.0,8850000.0
