Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,42029000.0,42471000.0,43393000.0,36181000.0,36209000.0,31555000.0,28165000.0,23168000.0,20461000.0,16104000.0
Stock-based compensation,6505000.0,5956000.0,5686000.0,6061000.0,4577000.0,4430000.0,4982000.0,6027000.0,4117000.0,3139000.0
Operating Cash Flow,162368000.0,79885000.0,107707000.0,109584000.0,106187000.0,62948000.0,80970000.0,44843000.0,37356000.0,70454000.0
Capital Expenditure,-29871000.0,-27631000.0,-29777000.0,-29932000.0,-28283000.0,-40852000.0,-32386000.0,-28816000.0,-21472000.0,-13567000.0
Acquisitions and disposals,0.0,-1365000.0,-6631000.0,-201252000.0,-69755000.0,-18162000.0,-78878000.0,-77672000.0,-66549000.0,-704000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-29961000.0,-31835000.0,-37583000.0,-232608000.0,-100056000.0,-61275000.0,-117864000.0,-106132000.0,-86930000.0,-16267000.0
Issuance (repayment) of debt,-106009000.0,-59160000.0,-19872000.0,155813000.0,7356000.0,2744000.0,48822000.0,60678000.0,88971000.0,-32737000.0
Issuance (buybacks) of shares,-11927000.0,-4182000.0,-4259000.0,-7980000.0,5558000.0,5689000.0,6817000.0,-125000.0,4441000.0,1844000.0
Dividend payments,-22349000.0,-21462000.0,-19510000.0,-19026000.0,-17286000.0,-17091000.0,-16882000.0,-15199000.0,-14501000.0,-14338000.0
Financing Cash Flow,-141362000.0,-54736000.0,-43959000.0,127588000.0,-3538000.0,-8115000.0,38573000.0,44379000.0,65309000.0,-45153000.0
Effect of forex changes on cash,-238000.0,2385000.0,-1422000.0,-513000.0,-566000.0,233000.0,-71000.0,-337000.0,-1510000.0,812000.0
Net cash flow / Change in cash,-8955000.0,-6686000.0,26165000.0,4564000.0,2593000.0,-6442000.0,1679000.0,-16910000.0,15735000.0,9034000.0
Free Cash Flow,132497000.0,52254000.0,77930000.0,79652000.0,77904000.0,22096000.0,48584000.0,16027000.0,15884000.0,56887000.0
Net Cash/Marketcap,-0.1707,-0.222,-0.2806,-0.3824,-0.2473,-0.2458,-0.2488,-0.2595,-0.1538,-0.0767
