Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,228320000.0,238433000.0,134563000.0,145726000.0,0.0,70105000.0
Short-term investments,154718000.0,82398000.0,78757000.0,14148000.0,0.0,0.0
Cash and short-term investments,383038000.0,320831000.0,213320000.0,159874000.0,0.0,70105000.0
Receivables,0.0,48947000.0,40635000.0,20381000.0,0.0,10520000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,487966000.0,378182000.0,264966000.0,184463000.0,0.0,80292000.0
Property, Plant & Equipment Net,73628000.0,50922000.0,31179000.0,12796000.0,0.0,14291000.0
Goodwill and Intangible Assets,1103160000.0,869447000.0,885492000.0,772055000.0,0.0,1574000.0
Long-term investments,22391000.0,4818000.0,8159000.0,46200000.0,37203000.0,2352000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1234315000.0,934515000.0,934873000.0,831051000.0,37203000.0,21683000.0
Total assets,1722281000.0,1312697000.0,1199839000.0,1015514000.0,37203000.0,101975000.0
Payables,226968000.0,42930000.0,43892000.0,16699000.0,0.0,1976000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,269356000.0,132699000.0,131941000.0,59506000.0,0.0,29322000.0
Long-term debt,221041000.0,121394000.0,120283000.0,0.0,0.0,0.0
Total debt,221041000.0,121394000.0,120283000.0,0.0,0.0,0.0
Deferred revenue,20584000.0,24807000.0,20481000.0,14835000.0,0.0,16374000.0
Tax Liabilities,25438000.0,2437000.0,20846000.0,21318000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,263569000.0,133692000.0,155784000.0,21429000.0,0.0,3358000.0
Total liabilities,532925000.0,266391000.0,287725000.0,80935000.0,0.0,32680000.0
Other comprehensive income,-182000.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),50009000.0,85952000.0,146617000.0,306688000.0,-25806000.0,0.0
Total shareholders equity,1143824000.0,1010879000.0,702526000.0,649341000.0,-2070000.0,31044000.0
Investments,177109000.0,87216000.0,86916000.0,60348000.0,37203000.0,2352000.0
Net Debt,-161997000.0,-199437000.0,-93037000.0,-159874000.0,0.0,-70105000.0
Other Assets,104928000.0,8404000.0,11011000.0,4208000.0,0.0,-333000.0
Other Liabilities,42388000.0,89769000.0,88049000.0,42807000.0,0.0,27346000.0
