Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,82243000.0,106039000.0,21094000.0,4065000.0
Short-term investments,46620000.0,37972000.0,56515000.0,7868000.0
Cash and short-term investments,128863000.0,144011000.0,77609000.0,11933000.0
Receivables,4587000.0,1816000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,137503000.0,150947000.0,83244000.0,14206000.0
Property, Plant & Equipment Net,861000.0,879000.0,562000.0,609000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,11458000.0,10150000.0,0.0
Tax assets,658000.0,0.0,0.0,0.0
Total non-current assets,1969000.0,12787000.0,10746000.0,639000.0
Total assets,139472000.0,163734000.0,93990000.0,14845000.0
Payables,6772000.0,1257000.0,1163000.0,1247000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,26158000.0,42555000.0,6435000.0,3126000.0
Long-term debt,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0
Deferred revenue,8223000.0,31752000.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,799000.0,547000.0,0.0,2123000.0
Total liabilities,26957000.0,43102000.0,6435000.0,5249000.0
Other comprehensive income,-233000.0,-6000.0,-245000.0,-102000.0
Retained earnings (deficit),-140474000.0,-101550000.0,-64593000.0,-27416000.0
Total shareholders equity,112515000.0,120632000.0,87555000.0,-27400000.0
Investments,46620000.0,49430000.0,66665000.0,7868000.0
Net Debt,-128863000.0,-144011000.0,-77609000.0,-11933000.0
Other Assets,4053000.0,5120000.0,5635000.0,2273000.0
Other Liabilities,19386000.0,41298000.0,5272000.0,1879000.0
