Date,2019-08-31,2018-08-31,2017-08-31,2016-08-31,2015-08-31,2014-08-31,2013-08-31,2012-08-31,2011-08-31,2010-08-31,2009-08-31
Depreciation & Amortization,17207000.0,17624000.0,14257000.0,13442000.0,12572000.0,10514000.0,10665000.0,5888000.0,5068000.0,6123000.0,3660000.0
Stock-based compensation,2176000.0,2128000.0,2212000.0,-451000.0,32000.0,-228000.0,999000.0,1831000.0,1719000.0,2416000.0,1945000.0
Operating Cash Flow,49535000.0,46071000.0,51932000.0,48833000.0,40959000.0,28606000.0,28157000.0,13946000.0,9303000.0,11346000.0,16877000.0
Capital Expenditure,-2488000.0,-3488000.0,-3199000.0,-2046000.0,-2642000.0,-4273000.0,-2938000.0,-4198000.0,-4485000.0,-3572000.0,-4263000.0
Acquisitions and disposals,400000.0,-71237000.0,-26355000.0,568000.0,-32546000.0,9019000.0,-57000.0,-62575000.0,1206000.0,-13198000.0,-477000.0
Investment purchases and sales,-122000.0,-23000.0,897000.0,-149000.0,-308000.0,3000.0,-48000.0,-60000.0,-54000.0,-16000.0,79000.0
Investing Cash flow,-2166000.0,-73766000.0,-25102000.0,-612000.0,-35713000.0,4443000.0,-3580000.0,-67090000.0,-4172000.0,-17329000.0,-5204000.0
Issuance (repayment) of debt,-25000000.0,25000000.0,-43400000.0,-8400000.0,-7000000.0,-5600000.0,-5600000.0,57277000.0,-4400000.0,14067000.0,0.0
Issuance (buybacks) of shares,182000.0,192000.0,95000.0,124000.0,391000.0,66000.0,74000.0,0.0,386000.0,245000.0,16000.0
Dividend payments,-7522000.0,-7497000.0,-6532000.0,-5999000.0,-5477000.0,-4093000.0,-3626000.0,-3165000.0,-3131000.0,-1759000.0,-2986000.0
Financing Cash Flow,-33450000.0,14423000.0,-52796000.0,-15299000.0,-13498000.0,-10501000.0,-9614000.0,53508000.0,-7729000.0,11664000.0,-3856000.0
Effect of forex changes on cash,-976000.0,746000.0,-91000.0,-3330000.0,-1151000.0,677000.0,-146000.0,-166000.0,240000.0,16000.0,-91000.0
Net cash flow / Change in cash,13919000.0,-13272000.0,-25966000.0,32922000.0,-8252000.0,22548000.0,14963000.0,364000.0,-2598000.0,5681000.0,7817000.0
Free Cash Flow,47047000.0,42583000.0,48733000.0,46787000.0,38317000.0,24333000.0,25219000.0,9748000.0,4818000.0,7774000.0,12614000.0
Net Cash/Marketcap,0.0513,0.0084,0.0541,0.0503,-0.022,-0.0172,-0.1256,-0.3722,0.0202,0.0024,0.1195
