Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,1894444000.0,1638413000.0,988598000.0,911471000.0,1510724000.0,841010000.0,203328000.0,218996000.0
Short-term investments,4314957000.0,2764689000.0,2785981000.0,2583877000.0,2111154000.0,1393044000.0,221528000.0,330543000.0
Cash and short-term investments,6209401000.0,4403102000.0,3774579000.0,3495348000.0,3621878000.0,2234054000.0,424856000.0,549539000.0
Receivables,788700000.0,664268000.0,650650000.0,638694000.0,418454000.0,247328000.0,112155000.0,39834000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,7111036000.0,5321884000.0,4652196000.0,4381792000.0,4255853000.0,2574679000.0,554466000.0,596068000.0
Property, Plant & Equipment Net,885078000.0,773715000.0,783901000.0,735299000.0,557019000.0,332662000.0,185574000.0,61983000.0
Goodwill and Intangible Assets,1272294000.0,1238589000.0,1280649000.0,1263743000.0,727581000.0,441104000.0,72566000.0,43179000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,808459000.0,10455000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,3051536000.0,2090593000.0,2218169000.0,2060647000.0,1327229000.0,791561000.0,277102000.0,124607000.0
Total assets,10162572000.0,7412477000.0,6870365000.0,6442439000.0,5583082000.0,3366240000.0,831568000.0,720675000.0
Payables,145186000.0,170969000.0,122236000.0,134081000.0,53241000.0,27994000.0,8432000.0,4543000.0
Short-term debt,965374000.0,84976000.0,80848000.0,88166000.0,112320000.0,87126000.0,48836000.0,22694000.0
Total current liabilities,1516311000.0,583278000.0,584021000.0,506039000.0,393794000.0,225430000.0,109879000.0,47744000.0
Long-term debt,1755316000.0,1708768000.0,1605804000.0,1514790000.0,1494970000.0,110520000.0,65732000.0,21104000.0
Total debt,2720690000.0,1793744000.0,1686652000.0,1602956000.0,1607290000.0,197646000.0,114568000.0,43798000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,17849000.0,13240000.0,7556000.0,2978000.0,24706000.0,59500000.0,12156000.0,13617000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1840667000.0,1781981000.0,1681409000.0,1568353000.0,1562885000.0,190804000.0,97325000.0,39647000.0
Total liabilities,3356978000.0,2365259000.0,2265430000.0,2074392000.0,1956679000.0,416234000.0,207204000.0,87391000.0
Other comprehensive income,-65311000.0,-31579000.0,-69253000.0,-45566000.0,-10024000.0,-323000.0,-657000.0,-32000.0
Retained earnings (deficit),-1454073000.0,-2671729000.0,-2550350000.0,-2093477000.0,-1572446000.0,-994626000.0,-349303000.0,-269904000.0
Total shareholders equity,6805594000.0,5047218000.0,4604935000.0,4368047000.0,3626403000.0,2950006000.0,-248172000.0,-201838000.0
Investments,4314957000.0,2764689000.0,2785981000.0,2583877000.0,2111154000.0,1393044000.0,221528000.0,330543000.0
Net Debt,-3488711000.0,-2609358000.0,-2087927000.0,-1892392000.0,-2014588000.0,-2036408000.0,-310288000.0,-505741000.0
Other Assets,112935000.0,254514000.0,226967000.0,247750000.0,215521000.0,93297000.0,17455000.0,6695000.0
Other Liabilities,405751000.0,327333000.0,380937000.0,283792000.0,228233000.0,110310000.0,52611000.0,20507000.0
