Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,2913866.0,4299943.0,5108035.0,4598610.0,2791368.0,948531.0
Stock-based compensation,2463599.0,1487295.0,1877815.0,628792.0,258878.0,0.0
Operating Cash Flow,6812474.0,281642.0,-897842.0,-1882781.0,-2700189.0,928968.0
Capital Expenditure,1028249.0,697211.0,463399.0,421858.0,1116192.0,-286505.0
Acquisitions and disposals,-12600000.0,-205000.0,-3370083.0,-180565.0,-11536638.0,-275000.0
Investment purchases and sales,0.0,0.0,-546145.0,-122031.0,0.0,227721.0
Investing Cash flow,-13628249.0,-902211.0,-3833482.0,-602423.0,-12652830.0,-706291.0
Issuance (repayment) of debt,-464167.0,-7719520.0,-1389082.0,-1691013.0,-1653475.0,915727.0
Issuance (buybacks) of shares,-14472483.0,-2390167.0,-546145.0,-122031.0,16118634.0,0.0
Dividend payments,-4102410.0,-1485727.0,-709182.0,-47771.0,-0.0,0.0
Financing Cash Flow,17656537.0,1843979.0,157306.0,9503006.0,15878819.0,33002.0
Effect of forex changes on cash,-730511.0,-338058.0,11336.0,-26900.0,24916.0,-26058.0
Net cash flow / Change in cash,10110251.0,885352.0,-4562682.0,6990902.0,550716.0,229621.0
Free Cash Flow,5784225.0,-415569.0,-1361241.0,-2304639.0,-3816381.0,642463.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,-0.0679
