Date,2018-12-29,2017-12-30,2016-12-31,2016-01-02,2015-12-26,2014-12-27,2013-12-28
Cash and cash equivalents,128508000.0,383556000.0,143392000.0,186405000.0,186000000.0,13215000.0,18183000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,128508000.0,383556000.0,143392000.0,186405000.0,186000000.0,13215000.0,18183000.0
Receivables,233120000.0,207842000.0,169827000.0,151234000.0,146000000.0,151476000.0,110104000.0
Inventories,213851000.0,184439000.0,157679000.0,130082000.0,136000000.0,111553000.0,96432000.0
Total current assets,591540000.0,783601000.0,483698000.0,472528000.0,473000000.0,292249000.0,237900000.0
Property, Plant & Equipment Net,1780132000.0,1615424000.0,1446452000.0,1269006000.0,1269000000.0,950601000.0,831778000.0
Goodwill and Intangible Assets,1210488000.0,1053153000.0,800201000.0,611402000.0,436917000.0,142185000.0,
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,225397000.0,284092000.0,4326000.0,0.0,0.0,0.0,
Total non-current assets,3266101000.0,3003732000.0,2297768000.0,1923651000.0,1420404000.0,1013160000.0,
Total assets,3857641000.0,3787333000.0,2781466000.0,2396179000.0,2396000000.0,1712653000.0,1251060000.0
Payables,107702000.0,98744000.0,81565000.0,81397000.0,81000000.0,78854000.0,72104000.0
Short-term debt,6354000.0,4765000.0,6500000.0,6500000.0,5275000.0,30220000.0,
Total current liabilities,260657000.0,249975000.0,239288000.0,214504000.0,215000000.0,212985000.0,179473000.0
Long-term debt,1807502000.0,1810833000.0,1514456000.0,1273652000.0,1303000000.0,1043685000.0,658767000.0
Total debt,1813856000.0,1815598000.0,1520956000.0,1280152000.0,1048960000.0,688987000.0,
Deferred revenue,11840000.0,15750000.0,15456000.0,13081000.0,8958000.0,9263000.0,
Tax Liabilities,309674000.0,331340000.0,58145000.0,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,2254839000.0,2265637000.0,1682139000.0,1413815000.0,1178945000.0,760003000.0,
Total liabilities,2515496000.0,2515612000.0,1921427000.0,1628319000.0,1628000000.0,1391930000.0,939476000.0
Other comprehensive income,2681000.0,7386000.0,-2249000.0,-2795000.0,0.0,-6045000.0,
Retained earnings (deficit),129739000.0,95833000.0,19028000.0,10870000.0,11000000.0,0.0,-198511000.0
Total shareholders equity,1327741000.0,1258543000.0,842044000.0,628265000.0,628000000.0,285685000.0,285606000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,
Net Debt,1685348000.0,1432042000.0,1377564000.0,1093747000.0,1035745000.0,670804000.0,
Other Assets,16061000.0,7764000.0,12800000.0,4807000.0,16005000.0,13181000.0,
Other Liabilities,146601000.0,146466000.0,151223000.0,126607000.0,128856000.0,77149000.0,
