Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,104361000.0,111631000.0,117738000.0,122518000.0,102399000.0,86094000.0,63453000.0,45950000.0
Revenue Growth,-0.0651,-0.0519,-0.039,0.1965,0.1894,0.3568,0.3809,
Cost of Revenue,90660000.0,92052000.0,93123000.0,96865000.0,83677000.0,73399000.0,70025000.0,47071000.0
Gross Profit,13701000.0,19579000.0,24615000.0,25653000.0,18722000.0,12695000.0,-6572000.0,-1121000.0
R&D Expenses,6319000.0,6180000.0,5306000.0,5253000.0,5980000.0,5159000.0,5142000.0,4085000.0
SG&A Expense,32910000.0,31627000.0,29225000.0,25630000.0,27143000.0,22104000.0,19863000.0,13856000.0
Operating Expenses,46585000.0,37807000.0,34531000.0,30883000.0,33123000.0,30703000.0,25005000.0,17941000.0
Operating Income,-32884000.0,-18228000.0,-9916000.0,-5230000.0,-14401000.0,-18008000.0,-31577000.0,-19062000.0
Interest Expense,524000.0,185000.0,147000.0,182000.0,50281000.0,30599000.0,21790000.0,8822000.0
Earnings before Tax,-34440000.0,-19321000.0,-12023000.0,-6417000.0,-66324000.0,1338000.0,-8941000.0,-56497000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,-48949000.0,-47201000.0,23665000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-34440000.0,-19321000.0,-12023000.0,-6417000.0,-66324000.0,1338000.0,-8941000.0,-56497000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-34440000.0,-19321000.0,-12023000.0,-6417000.0,-66324000.0,1338000.0,-8941000.0,-56497000.0
EPS,-1.45,-0.83,-0.52,-0.28,-5.37,426.52,-2851.08,-21.66
EPS Diluted,-1.45,-0.83,-0.52,-0.28,-5.37,410.56,-2851.08,-21.66
Weighted Average Shs Out,23970487.0,23637115.0,23366937.0,23106727.0,22992273.0,,,
Weighted Average Shs Out (Dil),23738852.0,23390235.0,23139807.0,22986931.0,12349456.0,3137.0,3136.0,2607888.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1313,0.1754,0.2091,0.2094,0.1828,0.1475,-0.1036,-0.0244
EBITDA Margin,-0.222,-0.075,-0.017,0.03,-0.057,0.488,0.355,-0.874
EBIT Margin,-0.325,-0.1714,-0.1009,-0.0509,-0.1567,0.371,0.2025,-1.0375
Profit Margin,-0.33,-0.173,-0.102,-0.052,-0.648,0.016,-0.141,-1.23
Free Cash Flow margin,-0.1174,-0.0961,-0.1172,-0.1355,-0.0644,-0.1977,-0.5692,-1.3157
EBITDA,-23129000.0,-8383000.0,-2023000.0,3652000.0,-5860000.0,41998000.0,22533000.0,-40154000.0
EBIT,-33916000.0,-19136000.0,-11876000.0,-6235000.0,-16043000.0,31937000.0,12849000.0,-47675000.0
Consolidated Income,-34440000.0,-19321000.0,-12023000.0,-6417000.0,-66324000.0,-47611000.0,-56142000.0,-32832000.0
Earnings Before Tax Margin,-0.33,-0.1731,-0.1021,-0.0524,-0.6477,0.0155,-0.1409,-1.2295
Net Profit Margin,-0.33,-0.1731,-0.1021,-0.0524,-0.6477,0.0155,-0.1409,-1.2295
