Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,81912000.0,68947000.0,58122000.0,58484000.0,58289000.0,17748000.0,5961000.0
Short-term investments,209907000.0,0.0,0.0,0.0,20000000.0,0.0,2490000.0
Cash and short-term investments,291819000.0,68947000.0,58122000.0,58484000.0,78289000.0,17748000.0,8451000.0
Receivables,24797000.0,19048000.0,13881000.0,10567000.0,8335000.0,6970000.0,5441000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,334002000.0,92835000.0,75011000.0,71235000.0,88584000.0,26369000.0,14834000.0
Property, Plant & Equipment Net,25885000.0,19888000.0,14688000.0,13225000.0,12571000.0,11607000.0,10874000.0
Goodwill and Intangible Assets,12429000.0,12871000.0,13337000.0,13839000.0,14351000.0,14863000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,60664000.0,35361000.0,30228000.0,27998000.0,28350000.0,29909000.0,11773000.0
Total assets,394666000.0,128196000.0,105239000.0,99233000.0,116934000.0,56278000.0,26607000.0
Payables,7010000.0,4292000.0,3366000.0,2569000.0,4179000.0,4306000.0,4649000.0
Short-term debt,6647000.0,6987000.0,6972000.0,24684000.0,7995000.0,6379000.0,3987000.0
Total current liabilities,47994000.0,39518000.0,34078000.0,48523000.0,32350000.0,25293000.0,16881000.0
Long-term debt,201272000.0,39755000.0,38827000.0,21933000.0,39701000.0,23953000.0,4207000.0
Total debt,207919000.0,46742000.0,45799000.0,46617000.0,47696000.0,30332000.0,8194000.0
Deferred revenue,17391000.0,13975000.0,10047000.0,6413000.0,5346000.0,4375000.0,4269000.0
Tax Liabilities,2582000.0,2370000.0,2823000.0,3177000.0,2879000.0,5448000.0,3300000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,203924000.0,41840000.0,40833000.0,24430000.0,42831000.0,33953000.0,17793000.0
Total liabilities,251918000.0,81358000.0,74911000.0,72953000.0,75181000.0,59246000.0,34674000.0
Other comprehensive income,-93000.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-151497000.0,-175421000.0,-166280000.0,-154420000.0,-128582000.0,-90796000.0,-59482000.0
Total shareholders equity,142748000.0,46838000.0,30328000.0,26280000.0,41753000.0,-2968000.0,-8067000.0
Investments,209907000.0,0.0,0.0,0.0,20000000.0,0.0,2490000.0
Net Debt,-83900000.0,-22205000.0,-12323000.0,-11867000.0,-30593000.0,12584000.0,-257000.0
Other Assets,17386000.0,4840000.0,3008000.0,2184000.0,1960000.0,1651000.0,942000.0
Other Liabilities,34337000.0,28239000.0,23740000.0,21270000.0,20176000.0,14608000.0,8245000.0
