Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,37632000.0,22874000.0,17585000.0,12180000.0
Revenue Growth,0.6452,0.3008,0.4438,
Cost of Revenue,19684000.0,12887000.0,9837000.0,6465000.0
Gross Profit,17948000.0,9987000.0,7748000.0,5715000.0
R&D Expenses,15805000.0,16304000.0,16993000.0,10083000.0
SG&A Expense,33693000.0,19688000.0,12466000.0,10155000.0
Operating Expenses,49498000.0,35992000.0,29459000.0,20238000.0
Operating Income,-31550000.0,-26005000.0,-21711000.0,-14523000.0
Interest Expense,-46000.0,951000.0,1298000.0,1040000.0
Earnings before Tax,-31511000.0,-27019000.0,-23173000.0,-15943000.0
Income Tax Expense,25000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-31536000.0,-27019000.0,-23173000.0,-15943000.0
Preferred Dividends,0.0,4169000.0,4445000.0,4355000.0
Net Income Com,-31536000.0,-31188000.0,-27618000.0,-20298000.0
EPS,-1.43,-8.3,-12.89,-11.19
EPS Diluted,-1.43,-8.3,-12.89,-11.19
Weighted Average Shs Out,22197779.0,20244360.0,20244000.0,20244000.0
Weighted Average Shs Out (Dil),21994317.0,3756954.0,2142840.0,1813203.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.4769,0.4366,0.4406,0.4692
EBITDA Margin,-0.803,-1.119,-1.219,-1.189
EBIT Margin,-0.8386,-1.1396,-1.244,-1.2236
Profit Margin,-0.838,-1.363,-1.571,-1.667
Free Cash Flow margin,-0.8035,-1.0159,-1.0388,-1.0732
EBITDA,-30205000.0,-25586000.0,-21431000.0,-14478000.0
EBIT,-31557000.0,-26068000.0,-21875000.0,-14903000.0
Consolidated Income,-31536000.0,-27019000.0,-23173000.0,-15943000.0
Earnings Before Tax Margin,-0.8373,-1.1812,-1.3178,-1.3089
Net Profit Margin,-0.838,-1.1812,-1.3178,-1.3089
