Date,2019-06-27,2018-06-28,2017-06-29,2016-06-30,2015-06-25,2014-06-26,2013-06-27,2012-06-28,2011-06-30,2010-06-24,2009-06-25
Cash and cash equivalents,1591000.0,1449000.0,1955000.0,2220000.0,1946000.0,1884000.0,834000.0,2459000.0,1321000.0,1437000.0,863000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1591000.0,1449000.0,1955000.0,2220000.0,1946000.0,1884000.0,834000.0,2459000.0,1321000.0,1437000.0,863000.0
Receivables,60971000.0,65426000.0,64830000.0,78088000.0,75635000.0,55800000.0,49509000.0,49867000.0,39031000.0,39894000.0,34760000.0
Inventories,157024000.0,174362000.0,182420000.0,156573000.0,197997000.0,182830000.0,158706000.0,146384000.0,128938000.0,114360000.0,106289000.0
Total current assets,225340000.0,247882000.0,253377000.0,242173000.0,284310000.0,249374000.0,223790000.0,206817000.0,177251000.0,164780000.0,174895000.0
Property, Plant & Equipment Net,126183000.0,125078000.0,125462000.0,129803000.0,131033000.0,130454000.0,133847000.0,146711000.0,153692000.0,164203000.0,166345000.0
Goodwill and Intangible Assets,24276000.0,27304000.0,0.0,1369000.0,3079000.0,5246000.0,7875000.0,10944000.0,13917000.0,21575000.0,569000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,5723000.0,5024000.0,9095000.0,8590000.0,7445000.0,4210000.0,4550000.0,4823000.0,4882000.0,4590000.0,4108000.0
Total non-current assets,165964000.0,167971000.0,144682000.0,148989000.0,147625000.0,145237000.0,150954000.0,164910000.0,174537000.0,193501000.0,62097000.0
Total assets,391304000.0,415853000.0,398059000.0,391162000.0,431935000.0,394611000.0,374744000.0,371727000.0,351788000.0,358281000.0,322699000.0
Payables,42552000.0,60340000.0,50047000.0,43719000.0,45722000.0,44907000.0,43741000.0,33044000.0,28260000.0,29625000.0,23479000.0
Short-term debt,8239000.0,40509000.0,33806000.0,16237000.0,65566000.0,46305000.0,41609000.0,60519000.0,60433000.0,58047000.0,50554000.0
Total current liabilities,83906000.0,117193000.0,109873000.0,83194000.0,134105000.0,112231000.0,108798000.0,119707000.0,111914000.0,115631000.0,95103000.0
Long-term debt,20381000.0,27356000.0,25211000.0,28704000.0,32290000.0,35666000.0,33665000.0,36206000.0,42430000.0,42680000.0,49016000.0
Total debt,28620000.0,67865000.0,59017000.0,44941000.0,97856000.0,81971000.0,75274000.0,96725000.0,102863000.0,100727000.0,99570000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460000.0,2867000.0,4569000.0,3683000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,52843000.0,55658000.0,52718000.0,56775000.0,56552000.0,55553000.0,50642000.0,51007000.0,56167000.0,62756000.0,62097000.0
Total liabilities,136749000.0,172851000.0,162591000.0,139969000.0,190657000.0,167784000.0,159440000.0,170714000.0,168081000.0,178387000.0,157200000.0
Other comprehensive income,-4325000.0,-3181000.0,-4404000.0,-6425000.0,-4834000.0,-3503000.0,-3164000.0,-4327000.0,-3242000.0,-3399000.0,-2700000.0
Retained earnings (deficit),137712000.0,127320000.0,123190000.0,143573000.0,135664000.0,123118000.0,113430000.0,102559000.0,85437000.0,82602000.0,68177000.0
Total shareholders equity,254555000.0,243002000.0,235468000.0,251193000.0,241278000.0,226827000.0,215304000.0,201013000.0,183707000.0,179894000.0,165499000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,27029000.0,66416000.0,57062000.0,42721000.0,95910000.0,80087000.0,74440000.0,94266000.0,101542000.0,99290000.0,98707000.0
Other Assets,5754000.0,6645000.0,4172000.0,5292000.0,8732000.0,8860000.0,14741000.0,8107000.0,7961000.0,9089000.0,5892000.0
Other Liabilities,33115000.0,16344000.0,26020000.0,23238000.0,22817000.0,21019000.0,23448000.0,26144000.0,23221000.0,27959000.0,21070000.0
