Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,364426000.0,414111000.0,270317000.0,353537000.0,351827000.0,234343000.0,43262000.0,16382000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,364426000.0,414111000.0,270317000.0,353537000.0,351827000.0,234343000.0,43262000.0,16382000.0
Receivables,473901000.0,484101000.0,397244000.0,261581000.0,192595000.0,87643000.0,60685000.0,33423000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,933851000.0,991767000.0,742584000.0,663414000.0,573432000.0,343466000.0,113893000.0,55673000.0
Property, Plant & Equipment Net,184013000.0,161738000.0,108581000.0,82482000.0,52239000.0,24716000.0,14566000.0,5847000.0
Goodwill and Intangible Assets,424917000.0,333049000.0,312362000.0,58443000.0,40677000.0,10815000.0,721000.0,300000.0
Long-term investments,20460000.0,19525000.0,17029000.0,17184000.0,11527000.0,7627000.0,6924000.0,916000.0
Tax assets,106602000.0,92449000.0,86313000.0,52462000.0,12128000.0,12500000.0,2892000.0,1256000.0
Total non-current assets,663284000.0,539533000.0,468602000.0,178305000.0,113078000.0,47644000.0,23237000.0,8301000.0
Total assets,1597135000.0,1531300000.0,1211186000.0,841719000.0,686510000.0,391110000.0,137130000.0,63974000.0
Payables,425376000.0,417032000.0,365788000.0,246382000.0,164579000.0,75889000.0,50340000.0,22260000.0
Short-term debt,1018000.0,1499000.0,7969000.0,7156000.0,9520000.0,5197000.0,2072000.0,877000.0
Total current liabilities,605344000.0,621005000.0,519791000.0,357840000.0,262510000.0,118689000.0,71911000.0,38003000.0
Long-term debt,2490000.0,2158000.0,77611000.0,3272000.0,5260000.0,6119000.0,4181000.0,0.0
Total debt,3508000.0,3657000.0,85580000.0,10428000.0,14780000.0,11316000.0,6253000.0,877000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,74087000.0,71277000.0,59971000.0,45967000.0,10818000.0,1852000.0,3218000.0,3928000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,23900000.0,12597000.0,81518000.0,4856000.0,7645000.0,7347000.0,4778000.0,165000.0
Total liabilities,629244000.0,633602000.0,601309000.0,362696000.0,270155000.0,126036000.0,76689000.0,38168000.0
Other comprehensive income,-30522000.0,-12241000.0,-88593000.0,-69023000.0,-31888000.0,1384000.0,72000.0,-317000.0
Retained earnings (deficit),387869000.0,300210000.0,198355000.0,116076000.0,56523000.0,1065000.0,981000.0,6124000.0
Total shareholders equity,943670000.0,881525000.0,600132000.0,474325000.0,414615000.0,264861000.0,60686000.0,25806000.0
Investments,20460000.0,19525000.0,17029000.0,17184000.0,11527000.0,7627000.0,6924000.0,916000.0
Net Debt,-360918000.0,-410454000.0,-184737000.0,-343109000.0,-337047000.0,-223027000.0,-37009000.0,-15505000.0
Other Assets,95524000.0,93555000.0,75023000.0,48296000.0,29010000.0,21480000.0,9946000.0,5868000.0
Other Liabilities,178950000.0,202474000.0,146034000.0,104302000.0,88411000.0,37603000.0,19499000.0,14866000.0
