Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,1598000.0,966000.0,534000.0,115000.0,29000.0,9000.0
Stock-based compensation,32732000.0,16719000.0,12641000.0,6157000.0,77000.0,81000.0
Operating Cash Flow,-169128000.0,-99605000.0,-56614000.0,-35690000.0,-9777000.0,-4362000.0
Capital Expenditure,-9420000.0,-6425000.0,-7665000.0,-1708000.0,-56000.0,-69000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-86590000.0,48987000.0,-36231000.0,-123561000.0,0.0,0.0
Investing Cash flow,-96010000.0,42562000.0,-43896000.0,-125229000.0,-96000.0,-69000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,299162000.0,6520000.0,147843000.0,168422000.0,191000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,299162000.0,6520000.0,147843000.0,235327000.0,191000.0,16164000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,34024000.0,-50523000.0,47333000.0,74408000.0,-9682000.0,11733000.0
Free Cash Flow,-178548000.0,-106030000.0,-64279000.0,-37398000.0,-9833000.0,-4431000.0
Net Cash/Marketcap,0.2163,0.0959,0.2854,0.2461,0.0623,0.0576
