Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,10056000.0,0.0,616000.0,1057000.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,-1.0,-0.4172,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,1643000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,8413000.0,0.0,616000.0,1057000.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,117302000.0,84575000.0,62288000.0,29092000.0,9944000.0,4362000.0,1353000.0,177000.0,13000.0
SG&A Expense,85162000.0,30852000.0,16700000.0,13934000.0,11396000.0,13579000.0,9386000.0,2097000.0,3915000.0
Operating Expenses,202464000.0,115427000.0,78988000.0,43026000.0,21340000.0,17941000.0,10739000.0,2274000.0,3928000.0
Operating Income,-194051000.0,-115427000.0,-78372000.0,-41969000.0,-21340000.0,-17941000.0,-10739000.0,-2274000.0,-3928000.0
Interest Expense,7303000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-199469000.0,-114803000.0,-78185000.0,-41912000.0,-21313000.0,-17935000.0,-7737000.0,-11548000.0,-3760000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-199469000.0,-114803000.0,-78185000.0,-41912000.0,-21313000.0,-17935000.0,-7737000.0,-11548000.0,-3760000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,801000.0,780000.0,119000.0,466000.0
Net Income Com,-199469000.0,-114803000.0,-78185000.0,-41912000.0,-21313000.0,-18736000.0,-8517000.0,-11548000.0,-4226000.0
EPS,-7.85,-5.41,-4.54,-2.68,-2.0,-12.16,-41.77,-1579.5,-250.0
EPS Diluted,-7.85,-5.41,-4.54,-2.68,-2.0,-12.16,-41.77,-1579.5,-250.0
Weighted Average Shs Out,26233631.0,22145243.0,18254009.0,18241509.0,15225980.0,4404407.0,271348.0,110850.0,
Weighted Average Shs Out (Dil),25422000.0,21215000.0,17228000.0,15651000.0,10667000.0,1540000.0,203924.0,7380.0,16640.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.8366,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-18.672,-125.739,-39.324,,,,,,
EBIT Margin,-19.1096,0.0,-126.9237,-39.6518,0.0,0.0,0.0,0.0,0.0
Profit Margin,-19.836,-126.924,-39.652,,,,,,
Free Cash Flow margin,-15.3846,0.0,-98.9075,-25.543,0.0,0.0,0.0,0.0,0.0
EBITDA,-187761000.0,-113535000.0,-77455000.0,-41565000.0,-21296000.0,-17930000.0,-7737000.0,-11548000.0,-3760000.0
EBIT,-192166000.0,-114803000.0,-78185000.0,-41912000.0,-21313000.0,-17935000.0,-7737000.0,-11548000.0,-3760000.0
Consolidated Income,-199469000.0,-114803000.0,-78185000.0,-41912000.0,-21313000.0,-17935000.0,-7737000.0,-11548000.0,-3760000.0
Earnings Before Tax Margin,-19.8358,0.0,-126.9237,-39.6518,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-19.8358,0.0,-126.9237,-39.6518,0.0,0.0,0.0,0.0,0.0
