Date,2019-03-31,2019-03-30,2018-03-31,2017-03-25,2016-03-26,2015-03-28,2014-03-29,2013-03-30,2012-03-31,2011-03-26,2010-03-27
Cash and cash equivalents,6000000.0,6214000.0,1909000.0,8995000.0,7985000.0,7730000.0,1205000.0,1463000.0,3257000.0,2670000.0,11180000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,6000000.0,6214000.0,1909000.0,8995000.0,7985000.0,7730000.0,1205000.0,1463000.0,3257000.0,2670000.0,11180000.0
Receivables,34000000.0,14617000.0,11582000.0,11465000.0,4301000.0,2561000.0,2728000.0,2835000.0,1828000.0,1821000.0,1922000.0
Inventories,171000000.0,171038000.0,152367000.0,142604000.0,129035000.0,129727000.0,124920000.0,118210000.0,97356000.0,98964000.0,85817000.0
Total current assets,240000000.0,239907000.0,207256000.0,199230000.0,170075000.0,161342000.0,168116000.0,166410000.0,134300000.0,128783000.0,124092000.0
Property, Plant & Equipment Net,441000000.0,440581000.0,416669000.0,394634000.0,351582000.0,326752000.0,281883000.0,275046000.0,212994000.0,200596000.0,202746000.0
Goodwill and Intangible Assets,616610000.0,572035000.0,556024000.0,439652000.0,383643000.0,299410000.0,282199000.0,147828000.0,112041000.0,104260000.0,
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,7752000.0,15660000.0,27572000.0,25435000.0,24110000.0,15881000.0,20810000.0,11292000.0,8667000.0,7800000.0,
Total non-current assets,1072381000.0,1011176000.0,986034000.0,829363000.0,746452000.0,591840000.0,573023000.0,375792000.0,323057000.0,320051000.0,
Total assets,1310000000.0,1312288000.0,1218432000.0,1185264000.0,999438000.0,907794000.0,759956000.0,739433000.0,510092000.0,451840000.0,444143000.0
Payables,104000000.0,103602000.0,84568000.0,79492000.0,69887000.0,62920000.0,53321000.0,61006000.0,45349000.0,41301000.0,43229000.0
Short-term debt,22229000.0,18989000.0,15298000.0,11244000.0,8908000.0,7552000.0,6833000.0,3908000.0,13033000.0,2933000.0,
Total current liabilities,218000000.0,218447000.0,194005000.0,185893000.0,167571000.0,155793000.0,136741000.0,138130000.0,109794000.0,109440000.0,99377000.0
Long-term debt,376000000.0,375771000.0,375288000.0,395503000.0,269045000.0,255688000.0,187040000.0,214809000.0,51164000.0,41990000.0,96427000.0
Total debt,398000000.0,394277000.0,410801000.0,280289000.0,264596000.0,194592000.0,221642000.0,55072000.0,55023000.0,99360000.0,
Deferred revenue,12059000.0,11941000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax Liabilities,1783000.0,1992000.0,2440000.0,3119000.0,3287000.0,2933000.0,3430000.0,10359000.0,10200000.0,8814000.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,394331000.0,395951000.0,418117000.0,295672000.0,278390000.0,207231000.0,236261000.0,72799000.0,62151000.0,112096000.0,
Total liabilities,611000000.0,612778000.0,589956000.0,604010000.0,463243000.0,434183000.0,343972000.0,374391000.0,182593000.0,171591000.0,211473000.0
Other comprehensive income,-4536000.0,-4248000.0,-3161000.0,-4576000.0,-4584000.0,-3135000.0,-4043000.0,-3555000.0,-1578000.0,-2237000.0,
Retained earnings (deficit),592000000.0,592174000.0,539286000.0,498651000.0,459642000.0,412524000.0,367570000.0,327267000.0,297440000.0,253864000.0,216835000.0
Total shareholders equity,699000000.0,699510000.0,628476000.0,581254000.0,536195000.0,473611000.0,415984000.0,365042000.0,327499000.0,280249000.0,232670000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Debt,391786000.0,392368000.0,401806000.0,272304000.0,256866000.0,193387000.0,220179000.0,51815000.0,52353000.0,88180000.0,
Other Assets,29000000.0,48038000.0,41398000.0,36166000.0,28754000.0,21324000.0,39263000.0,43902000.0,31859000.0,25328000.0,25173000.0
Other Liabilities,92616000.0,90448000.0,91103000.0,86440000.0,83965000.0,75868000.0,70291000.0,60537000.0,55106000.0,53215000.0,
