Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,196891000.0,618394000.0,164178000.0,148904000.0,230961000.0,250689000.0,155153000.0,90139000.0,76224000.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,
Cash and short-term investments,196891000.0,618394000.0,164178000.0,148904000.0,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,285377000.0,702264000.0,285487000.0,221181000.0,,,,,
Property, Plant & Equipment Net,177432000.0,180231000.0,177417000.0,172519000.0,160899000.0,138105000.0,91408000.0,60555000.0,56927000.0
Goodwill and Intangible Assets,99063000.0,97665000.0,101839000.0,105311000.0,106705000.0,109129000.0,99222000.0,39225000.0,39004000.0
Long-term investments,4000000.0,5000000.0,51000000.0,7000000.0,,,,,
Tax assets,104411000.0,121663000.0,222277000.0,237367000.0,231898000.0,216206000.0,150006000.0,133526000.0,128210000.0
Total non-current assets,,,,,,,,,
Total assets,26229008000.0,25129244000.0,23174675000.0,20888684000.0,18773639000.0,15623070000.0,12722574000.0,10701585000.0,9602131000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,1150130000.0,0.0,960000000.0,0.0,,,,,
Total current liabilities,18985897000.0,17358310000.0,16240833000.0,14063656000.0,,,,,
Long-term debt,3781000000.0,3600000000.0,3563000000.0,3131000000.0,,,,,
Total debt,5565572000.0,4565841000.0,4652102000.0,3371811000.0,2835997000.0,3434428000.0,2758359000.0,2298920000.0,1861491000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,17580269000.0,17357697000.0,15280833000.0,14063656000.0,12172326000.0,10718811000.0,8768857000.0,7362003000.0,6774930000.0
Total non-current liabilities,,,,,,,,,
Total liabilities,23223678000.0,22003793000.0,20051430000.0,17577037000.0,15195784000.0,14288743000.0,11655757000.0,9734145000.0,8700852000.0
Other comprehensive income,-11569000.0,-29339000.0,-24600000.0,-27825000.0,-22404000.0,-25696000.0,-7607000.0,-11106000.0,-20176000.0
Retained earnings (deficit),1173897000.0,1084177000.0,1053750000.0,936040000.0,836639000.0,734563000.0,644923000.0,561596000.0,483269000.0
Total shareholders equity,3005330000.0,3125451000.0,3123245000.0,3311647000.0,3577855000.0,1334327000.0,1066817000.0,967440000.0,901279000.0
Investments,25325536000.0,23873178000.0,22262020000.0,19995921000.0,17808128000.0,14685794000.0,12050770000.0,10201257000.0,9114397000.0
Net Debt,4734239000.0,,,,,,,,
Other Assets,88486000.0,,,,,,,,
Other Liabilities,17835767000.0,17358310000.0,15280833000.0,14063656000.0,,,,,
