Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,224000.0,291000.0,253000.0,316000.0,327000.0,259000.0,274479.0,0.0,291705.0,321416.0,270334.0
Stock-based compensation,2000.0,2000.0,0.0,0.0,0.0,1000.0,9540.0,0.0,207309.0,292288.0,439728.0
Operating Cash Flow,-1192000.0,-34000.0,690000.0,3033000.0,-672000.0,-15189000.0,461005.0,0.0,7718529.0,7632350.0,3040931.0
Capital Expenditure,0.0,0.0,0.0,13000.0,40000.0,30000.0,39159.0,0.0,-86512.0,-553916.0,-1667133.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,-1862000.0,-141000.0,-890000.0,-313000.0,-1287000.0,-1476000.0,-173608.0,0.0,-759089.0,-185350.0,-2719649.0
Investing Cash flow,-1726000.0,3058000.0,-158000.0,-646000.0,-390000.0,4050000.0,-368035.0,0.0,-845601.0,-739266.0,-4386782.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-20000.0,-135000.0,-108000.0,-254000.0,-171000.0,-133000.0,11615.0,0.0,189674.0,322145.0,187820.0
Dividend payments,-454000.0,-455000.0,-456000.0,-574000.0,-924000.0,-928000.0,-2632080.0,-0.0,-3692185.0,-3681344.0,-3673450.0
Financing Cash Flow,-474000.0,-590000.0,-564000.0,-1828000.0,-1122000.0,-1061000.0,-2620465.0,0.0,-3502511.0,-3359199.0,-3485630.0
Effect of forex changes on cash,2000.0,-28000.0,-3000.0,-73000.0,-219000.0,25000.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-3390000.0,2406000.0,-35000.0,486000.0,-2403000.0,-12175000.0,-2527495.0,0.0,3370417.0,3533885.0,-4831481.0
Free Cash Flow,-1192000.0,-34000.0,690000.0,3020000.0,-712000.0,-15219000.0,421846.0,0.0,7632017.0,7078434.0,1373798.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964,0.3392,0.1753
