Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,227191000.0,141258000.0,318164000.0,293466000.0,108145000.0
Stock-based compensation,18845000.0,23437000.0,17740000.0,18549000.0,18350000.0
Operating Cash Flow,342064000.0,94000.0,-107372000.0,103005000.0,181837000.0
Capital Expenditure,311059000.0,210186000.0,57909000.0,166321000.0,-306879000.0
Acquisitions and disposals,-0.0,-133750000.0,-1419000.0,-663303000.0,-36533000.0
Investment purchases and sales,-37053000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-276160000.0,-275686000.0,-26927000.0,-825156000.0,-343412000.0
Issuance (repayment) of debt,-3519000.0,-1739000.0,-10600000.0,-532000000.0,160835000.0
Issuance (buybacks) of shares,-37053000.0,-113887000.0,-64583000.0,-25900000.0,833000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,-44426000.0,210339000.0,174264000.0,734126000.0,157178000.0
Effect of forex changes on cash,381000.0,-2102000.0,-1282000.0,3908000.0,0.0
Net cash flow / Change in cash,21859000.0,-67355000.0,38683000.0,15883000.0,-4397000.0
Free Cash Flow,31005000.0,-210092000.0,-165281000.0,-63316000.0,-125042000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-1136.6323
