Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-06-30,2014-06-30
Revenue,59505000.0,37833000.0,14198000.0,,9871000.0,825000.0
Revenue Growth,0.5728,1.6647,0.4384,,10.9648,
Cost of Revenue,0.0,0.0,0.0,,0.0,0.0
Gross Profit,59505000.0,37833000.0,14198000.0,825000.0,14490000.0,9871000.0
R&D Expenses,98269000.0,87388000.0,63789000.0,,24137000.0,9575000.0
SG&A Expense,43601000.0,31106000.0,23208000.0,,10375000.0,2771000.0
Operating Expenses,141870000.0,118494000.0,86997000.0,12346000.0,57614000.0,34512000.0
Operating Income,-82365000.0,-80661000.0,-72799000.0,-11521000.0,-43124000.0,-24641000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-95017000.0,-69687000.0,-70687000.0,,-21814000.0,-11526000.0
Income Tax Expense,497000.0,451000.0,892000.0,,244000.0,75000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0,0.0
Net Income,-95514000.0,-70138000.0,-71579000.0,,-22058000.0,-11601000.0
Preferred Dividends,0.0,0.0,0.0,,14735000.0,0.0
Net Income Com,-95514000.0,-70138000.0,-71579000.0,,-36793000.0,-11601000.0
EPS,-0.96,-0.78,-1.02,,-1.02,-0.48
EPS Diluted,-0.96,-0.78,-1.02,,-1.02,-0.48
Weighted Average Shs Out,627422698.0,562119334.0,424711900.0,,,
Weighted Average Shs Out (Dil),584338942.0,527637086.0,424713997.0,,214704593.0,148335529.0
Dividend per Share,0.0,0.0,0.0,,0.0,0.0
Gross Margin,1.0,1.0,1.0,,1.0,1.0
EBITDA Margin,-1.466,-1.699,-4.747,,-2.135,-13.68
EBIT Margin,-1.5968,-1.842,-4.9787,,-2.2099,-13.9709
Profit Margin,-1.605,-1.854,-5.041,,-3.727,-14.062
Free Cash Flow margin,-1.82,-2.0725,-4.203,,-3.5076,42.9927
EBITDA,-87207000.0,-64264000.0,-67401000.0,,-21079000.0,-11286000.0
EBIT,-95017000.0,-69687000.0,-70687000.0,-11526000.0,-43124000.0,-21814000.0
Consolidated Income,-95514000.0,-70138000.0,-71579000.0,,-22058000.0,-11601000.0
Earnings Before Tax Margin,-1.5968,-1.842,-4.9787,,-2.2099,-13.9709
Net Profit Margin,-1.6051,-1.8539,-5.0415,,-2.2346,-14.0618
