Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,347943000.0,284355000.0,521375000.0,905561000.0,729384000.0,360909000.0,447868000.0,96095000.0,364246000.0,63020000.0,96142000.0
Short-term investments,52960000.0,41461000.0,44491000.0,44148000.0,45543000.0,0.0,0.0,0.0,0.0,0.0,12500000.0
Cash and short-term investments,400903000.0,325816000.0,565866000.0,949709000.0,774927000.0,360909000.0,447868000.0,96095000.0,364246000.0,63020000.0,108642000.0
Receivables,495602000.0,565202000.0,477074000.0,375169000.0,445948000.0,705214000.0,621420000.0,620489000.0,460540000.0,457659000.0,233949000.0
Inventories,149653000.0,158134000.0,137204000.0,124325000.0,128541000.0,106241000.0,88866000.0,78777000.0,54407000.0,43402000.0,39544000.0
Total current assets,1115086000.0,1115550000.0,1235267000.0,1572686000.0,1439194000.0,1277001000.0,1258211000.0,895228000.0,956313000.0,652804000.0,3638092000.0
Property, Plant & Equipment Net,4502084000.0,4857382000.0,5001051000.0,5144733000.0,5563170000.0,5188544000.0,4676103000.0,4351571000.0,3677070000.0,3275020000.0,3194273000.0
Goodwill and Intangible Assets,169502000.0,137984000.0,102490000.0,5637000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,31991000.0,98696000.0,84026000.0,84955000.0,104354000.0,236644000.0,316154000.0,451144000.0,347924000.0,320712000.0,356404000.0
Tax assets,0.0,0.0,0.0,0.0,17206000.0,16519000.0,16414000.0,17555000.0,19855000.0,14282000.0,6373000.0
Total non-current assets,4724429000.0,5099317000.0,5204721000.0,5259333000.0,5708048000.0,5443997000.0,5006616000.0,4825857000.0,4047578000.0,3612566000.0,1176109000.0
Total assets,5839515000.0,6214867000.0,6439988000.0,6832019000.0,7147242000.0,6720998000.0,6264827000.0,5721085000.0,5003891000.0,4265370000.0,4161024000.0
Payables,123146000.0,132664000.0,135628000.0,95422000.0,108169000.0,182031000.0,144379000.0,159420000.0,103852000.0,80534000.0,68173000.0
Short-term debt,0.0,0.0,0.0,0.0,39094000.0,39635000.0,115000000.0,40000000.0,115000000.0,0.0,105000000.0
Total current liabilities,410238000.0,377168000.0,344385000.0,330120000.0,348197000.0,507161000.0,452273000.0,381164000.0,416729000.0,232638000.0,301906000.0
Long-term debt,479356000.0,493968000.0,492902000.0,491847000.0,492443000.0,39502000.0,80000000.0,195000000.0,235000000.0,360000000.0,420000000.0
Total debt,479356000.0,493968000.0,492902000.0,491847000.0,531537000.0,79137000.0,195000000.0,235000000.0,350000000.0,360000000.0,525000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,806611000.0,853136000.0,1332689000.0,1342456000.0,1295916000.0,1215259000.0,1222981000.0,1209040000.0,975280000.0,771383000.0,672358000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1417054000.0,1454964000.0,1931012000.0,1940974000.0,1903199000.0,1322860000.0,1368827000.0,1504923000.0,1317115000.0,1225267000.0,1176109000.0
Total liabilities,1827292000.0,1832132000.0,2275397000.0,2271094000.0,2251396000.0,1830021000.0,1821100000.0,1886087000.0,1733844000.0,1457905000.0,1478015000.0
Other comprehensive income,-28635000.0,16550000.0,2300000.0,-204000.0,-1377000.0,83126000.0,132530000.0,166807000.0,98908000.0,84107000.0,112451000.0
Retained earnings (deficit),3714307000.0,4027779000.0,3855686000.0,4289807000.0,4648346000.0,4525797000.0,4102663000.0,3505295000.0,2954210000.0,2547917000.0,2414942000.0
Total shareholders equity,4012223000.0,4382735000.0,4164591000.0,4560925000.0,4895846000.0,4890977000.0,4443727000.0,3834998000.0,3270047000.0,2807465000.0,2683009000.0
Investments,84951000.0,140157000.0,128517000.0,129103000.0,149897000.0,236644000.0,316154000.0,451144000.0,347924000.0,320712000.0,368904000.0
Net Debt,78453000.0,168152000.0,-72964000.0,-457862000.0,-243390000.0,-281772000.0,-252868000.0,138905000.0,-14246000.0,296980000.0,416358000.0
Other Assets,68928000.0,66398000.0,55123000.0,123483000.0,89778000.0,104637000.0,100057000.0,99867000.0,77120000.0,88723000.0,140797000.0
Other Liabilities,287092000.0,244504000.0,208757000.0,234698000.0,200934000.0,285495000.0,192894000.0,181744000.0,197877000.0,152104000.0,128733000.0
