Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,21351000.0,18730000.0,18276000.0,9576000.0,1278000.0
Revenue Growth,0.1399,0.0248,0.9085,6.493,
Cost of Revenue,10697000.0,8551000.0,6722000.0,5069000.0,936000.0
Gross Profit,10654000.0,10179000.0,11554000.0,4507000.0,342000.0
R&D Expenses,5534000.0,4223000.0,3558000.0,4431000.0,521000.0
SG&A Expense,10190000.0,9438000.0,7078000.0,5088000.0,811000.0
Operating Expenses,15724000.0,13661000.0,10636000.0,9519000.0,1332000.0
Operating Income,-5070000.0,-3482000.0,918000.0,-5012000.0,-990000.0
Interest Expense,0.0,0.0,5386000.0,-27000.0,0.0
Earnings before Tax,-5571000.0,-3525000.0,-4427000.0,-8314000.0,-4283000.0
Income Tax Expense,36000.0,-1015000.0,920000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,-41000.0,3329000.0,3293000.0
Net Income,-5607000.0,-2510000.0,-5347000.0,-8314000.0,-4283000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-5607000.0,-2510000.0,-5347000.0,-8314000.0,-4283000.0
EPS,-0.31,-0.14,-1.0,-0.61,
EPS Diluted,-0.31,-0.14,-1.0,-0.61,
Weighted Average Shs Out,18069174.0,17822988.0,17676256.0,17446000.0,
Weighted Average Shs Out (Dil),17978000.0,17739000.0,13710000.0,11842000.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.499,0.5435,0.6322,0.4707,0.2676
EBITDA Margin,-0.16,-0.096,0.116,-0.811,-3.198
EBIT Margin,-0.2609,-0.1882,0.0525,-0.871,-3.3513
Profit Margin,-0.263,-0.134,-0.293,-0.868,-3.351
Free Cash Flow margin,-0.1643,-0.2149,0.0343,-0.3132,-4.0125
EBITDA,-3408000.0,-1797000.0,2129000.0,-7766000.0,-4087000.0
EBIT,-5571000.0,-3525000.0,959000.0,-8341000.0,-4283000.0
Consolidated Income,-5607000.0,-2510000.0,-5347000.0,-8314000.0,-4283000.0
Earnings Before Tax Margin,-0.2609,-0.1882,-0.2422,-0.8682,-3.3513
Net Profit Margin,-0.2626,-0.134,-0.2926,-0.8682,-3.3513
