Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,3000000.0,8755000.0,3449000.0,7904000.0,3598000.0,0.0,0.0
Revenue Growth,-0.657338663620788,1.53841693244419,-0.563638663967611,1.19677598665926,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,3598000.0,0.0,0.0
R&D Expenses,30460000.0,19355000.0,21566000.0,25680000.0,7652000.0,6076000.0,3777000.0
SG&A Expense,7280000.0,7610000.0,7859000.0,5691000.0,2125000.0,1484000.0,1449000.0
Operating Expenses,37740000.0,26965000.0,29425000.0,31371000.0,9777000.0,7560000.0,5226000.0
Operating Income,-34740000.0,-18210000.0,-25976000.0,-23467000.0,-6179000.0,-7560000.0,-5226000.0
Interest Expense,0.0,0.0,0.0,0.0,667000.0,30000.0,0.0
Earnings before Tax,0.0,0.0,0.0,0.0,-6809000.0,-7708000.0,-4928000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-34959000.0,-19103000.0,-27008000.0,-24410000.0,-6809000.0,-7708000.0,-4928000.0
Preferred Dividends,0.0,0.0,0.0,0.0,297000.0,248000.0,216000.0
Net Income Com,-34959000.0,-19103000.0,-27008000.0,-24410000.0,-7106000.0,-7956000.0,-5144000.0
EPS,-1.3,-1.14,-2.13,-2.2,-44.0,-49.3,-31.9
EPS Diluted,-1.3,-1.14,-2.13,-2.2,-44.0,-49.3,-31.9
Weighted Average Shs Out,26945705.0,16806094.0,12677910.0,11115651.0,1210342.0,,
Weighted Average Shs Out (Dil),26945705.0,16806094.0,12677910.0,11115651.0,161504.0,161485.0,161485.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EBITDA Margin,-11.506,-2.06007995431,-7.4760800232,-2.94926619433,-1.703,,
EBIT Margin,-11.58,-2.07995431182,-7.53145839374,-2.96900303644,-1.7071,0.0,0.0
Profit Margin,-11.653,-2.18195316962,-7.83067555813,-3.0883097166,-1.975,,
Free Cash Flow margin,-10.261,-1.5170759566,-7.87271672949,-2.44053643725,0.4691,0.0,0.0
EBITDA,-34518000.0,-18036000.0,-25785000.0,-23311000.0,-6127000.0,-7671000.0,-4922000.0
EBIT,-34740000.0,-18210000.0,-25976000.0,-23467000.0,-6142000.0,-7678000.0,-4928000.0
Consolidated Income,-34959000.0,-19103000.0,-27008000.0,-24410000.0,-6809000.0,-7708000.0,-4928000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,-1.8924,0.0,0.0
Net Profit Margin,-11.653,-2.18195316962,-7.83067555813,-3.0883097166,-1.8924,0.0,0.0
