Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,1761000.0,1701000.0,11677852.0,37948603.0,75947516.0,4364007.0,11139858.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1761000.0,1701000.0,11677852.0,37948603.0,75947516.0,4364007.0,11139858.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,2478000.0,2354000.0,12507398.0,39725600.0,76873289.0,4505870.0,12584808.0
Property, Plant & Equipment Net,593000.0,848000.0,109320.0,186372.0,24809.0,24401.0,197419.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1532000.0,1598000.0,309320.0,386372.0,24809.0,24401.0,237419.0
Total assets,4010000.0,3952000.0,12816718.0,40111972.0,76898098.0,4530271.0,12822227.0
Payables,8882000.0,8999000.0,503739.0,4017192.0,997269.0,643612.0,700218.0
Short-term debt,4010000.0,0.0,0.0,2756351.0,0.0,207097.0,628141.0
Total current liabilities,27329000.0,103347000.0,902192.0,9099501.0,1909589.0,1528231.0,1908678.0
Long-term debt,0.0,0.0,0.0,7205176.0,9741080.0,0.0,0.0
Total debt,4010000.0,0.0,0.0,9961527.0,9741080.0,207097.0,628141.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,37000.0,280000.0,0.0,7205176.0,9741080.0,59693402.0,52669145.0
Total liabilities,27366000.0,103627000.0,902192.0,16304677.0,11650669.0,61221633.0,54577823.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-433146000.0,-307277000.0,-125850355.0,-112831757.0,-69674712.0,-58855476.0,-43839223.0
Total shareholders equity,-23356000.0,-289546000.0,11914526.0,23807295.0,65247429.0,-56691362.0,-41755596.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,2249000.0,-1701000.0,-11677852.0,-27987076.0,-66206436.0,-4156910.0,-10511717.0
Other Assets,717000.0,653000.0,829546.0,1776997.0,925773.0,141863.0,1444950.0
Other Liabilities,14437000.0,94348000.0,398453.0,2325958.0,912320.0,677522.0,580319.0
