Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,51592000.0,30484000.0,10993000.0,2407000.0
SG&A Expense,24906000.0,18087000.0,9696000.0,8703000.0
Operating Expenses,76498000.0,48571000.0,20689000.0,11110000.0
Operating Income,-76498000.0,-48571000.0,-20689000.0,-11110000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-73471000.0,-50835000.0,-21162000.0,-11294000.0
Income Tax Expense,0.0,-290000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-73471000.0,-50545000.0,-21162000.0,-11294000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-73471000.0,-50545000.0,-21162000.0,-11294000.0
EPS,-3.59,-5.19,-12.49,-6.61
EPS Diluted,-3.59,-5.19,-12.49,-6.61
Weighted Average Shs Out,20450000.0,9735000.0,19888258.0,19888000.0
Weighted Average Shs Out (Dil),20450000.0,9735000.0,1694000.0,1709000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,0.0,0.0,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,-75606000.0,-47722000.0,-21095000.0,-11262000.0
EBIT,-76498000.0,-48571000.0,-21162000.0,-11294000.0
Consolidated Income,-73471000.0,-50545000.0,-21162000.0,-11294000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
