Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,34753000.0,23763000.0,15507000.0,11791000.0
Revenue Growth,0.462483693136388,0.53240472044883,0.315155627173268,
Cost of Revenue,15532000.0,12163000.0,9549000.0,8304000.0
Gross Profit,19221000.0,11600000.0,5958000.0,3487000.0
R&D Expenses,4987000.0,4159000.0,4093000.0,3359000.0
SG&A Expense,16802000.0,11774000.0,6837000.0,5648000.0
Operating Expenses,21789000.0,15933000.0,10930000.0,9035000.0
Operating Income,-2568000.0,-4333000.0,-4972000.0,-5548000.0
Interest Expense,0.0,0.0,1317000.0,643000.0
Earnings before Tax,-2738000.0,-9820000.0,-6860000.0,-6191000.0
Income Tax Expense,-13000.0,160000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-2725000.0,-9980000.0,-6860000.0,-6191000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-2725000.0,-9980000.0,-6860000.0,-6191000.0
EPS,-0.26,-1.61,-4.28,-3.99
EPS Diluted,-0.26,-1.61,-4.28,-3.99
Weighted Average Shs Out,10569007.0,6197775.0,9113000.0,9113000.0
Weighted Average Shs Out (Dil),10569007.0,6197775.0,1602402.0,1552780.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.553074554715,0.488153852628,0.3842,0.2957
EBITDA Margin,0.0388167927949,-0.0454488069688,-0.193,-0.279
EBIT Margin,-0.0738929013323,-0.182342296848,-0.3575,-0.4705
Profit Margin,-0.0784104969355,-0.419980642175,-0.442,-0.525
Free Cash Flow margin,-0.282853278854,-0.128056221858,-0.1431,-0.4799
EBITDA,1349000.0,-1080000.0,-2992000.0,-3284000.0
EBIT,-2568000.0,-4333000.0,-5543000.0,-5548000.0
Consolidated Income,-2725000.0,-9980000.0,-6860000.0,-6191000.0
Earnings Before Tax Margin,-0.0787845653613,-0.413247485587,-0.4424,-0.5251
Net Profit Margin,-0.0784104969355,-0.419980642175,-0.4424,-0.5251
