Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,33769000.0,35168000.0,23844000.0,23233000.0,10060000.0
Short-term investments,47142000.0,94806000.0,81486000.0,63310000.0,2199000.0
Cash and short-term investments,80911000.0,129974000.0,105330000.0,86543000.0,12259000.0
Receivables,253000.0,377000.0,306000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,83346000.0,133442000.0,108510000.0,88007000.0,12444000.0
Property Plant & Equipment Net,373000.0,267000.0,260000.0,88000.0,33000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,3246000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,592000.0,3744000.0,503000.0,1896000.0,372000.0
Total assets,83938000.0,137186000.0,109013000.0,89903000.0,12816000.0
Payables,1439000.0,2232000.0,2375000.0,1452000.0,354000.0
Short-term debt,14650000.0,0.0,0.0,0.0,6449000.0
Total current liabilities,16105000.0,15798000.0,10366000.0,4847000.0,10346000.0
Long-term debt,0.0,0.0,200000.0,0.0,7435000.0
Total debt,14650000.0,0.0,200000.0,0.0,13884000.0
Deferred revenue,1517000.0,1573000.0,1220000.0,16660000.0,0.0
Tax Liabilities,163000.0,163000.0,241000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,14786000.0,17069000.0,14508000.0,18358000.0,8186000.0
Total liabilities,30891000.0,32867000.0,24874000.0,23205000.0,18532000.0
Other comprehensive income,492493000,470571000,389374000,28000.0,0.0
Retained earnings (deficit),-439423000.0,-366111000.0,-305293000.0,-259675000.0,-159801000.0
Total shareholders equity,53047000.0,104319000.0,84139000.0,-252415000.0,-152569000.0
Investments,47142000.0,98052000.0,81486000.0,63310000.0,2199000.0
Net Debt,-19119000.0,-35168000.0,-23644000.0,-86543000.0,1625000.0
Other Assets,0.0,0.0,0.0,1464000.0,185000.0
Other Liabilities,0.0,0.0,0.0,3395000.0,3543000.0
