Date,2018-12-30,2017-12-31,2017-01-01,2016-01-03,2014-12-28,2013-12-29,2012-12-30,2011-12-31,2010-12-31
Cash and cash equivalents,5258000.0,3599000.0,4196000.0,5281000.0,5087000.0,10978000.0,15533000.0,13670000.0,2583000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,5258000.0,3599000.0,4196000.0,5281000.0,5087000.0,10978000.0,15533000.0,13670000.0,2583000.0
Receivables,8505000.0,9830000.0,8771000.0,9217000.0,6340000.0,6011000.0,5935000.0,4842000.0,3481000.0
Inventories,2842000.0,2880000.0,2865000.0,2910000.0,2719000.0,2564000.0,2750000.0,2264000.0,2067000.0
Total current assets,44399000.0,41048000.0,26942000.0,31238000.0,25180000.0,32925000.0,30957000.0,27609000.0,15043000.0
Property, Plant & Equipment Net,231328000.0,234561000.0,270920000.0,248992000.0,191371000.0,144527000.0,126516000.0,195122000.0,202412000.0
Goodwill and Intangible Assets,123484000.0,123484000.0,123484000.0,123484000.0,123484000.0,123605000.0,123686000.0,123785000.0,123903000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,28240000.0,28566000.0,17681000.0,15945000.0,18954000.0,19561000.0,15150000.0,13435000.0,13391000.0
Total non-current assets,374260000.0,382265000.0,414623000.0,384407000.0,332776000.0,285860000.0,272772000.0,342557000.0,342843000.0
Total assets,418659000.0,423313000.0,441565000.0,415645000.0,357956000.0,318785000.0,303729000.0,370166000.0,357886000.0
Payables,16410000.0,20293000.0,16165000.0,12405000.0,10151000.0,10802000.0,10411000.0,9026000.0,144648000.0
Short-term debt,108000.0,98000.0,89000.0,69000.0,61000.0,61000.0,60000.0,59000.0,56000.0
Total current liabilities,46561000.0,59844000.0,46769000.0,46305000.0,39423000.0,38087000.0,41278000.0,36673000.0,23496000.0
Long-term debt,79636000.0,76425000.0,71423000.0,74275000.0,68924000.0,73981000.0,203918000.0,323968000.0,123983000.0
Total debt,79744000.0,76523000.0,71512000.0,74344000.0,68985000.0,74042000.0,203978000.0,324027000.0,124039000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,5871000.0,5860000.0,6924000.0,6121000.0,5044000.0,4505000.0,3366000.0,3197000.0,3172000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,132039000.0,131953000.0,130621000.0,125358000.0,118946000.0,122392000.0,251947000.0,338165000.0,276479000.0
Total liabilities,178600000.0,191797000.0,177390000.0,171663000.0,158369000.0,160479000.0,293225000.0,374838000.0,299975000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),72268000.0,64425000.0,100704000.0,83992000.0,45456000.0,9280000.0,23000.0,-8244000.0,57684000.0
Total shareholders equity,240059000.0,231516000.0,264175000.0,243982000.0,199587000.0,158306000.0,10504000.0,-4672000.0,57911000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,74486000.0,72924000.0,67316000.0,69063000.0,63898000.0,63064000.0,188445000.0,310357000.0,121456000.0
Other Assets,27794000.0,24739000.0,11110000.0,13830000.0,11034000.0,13372000.0,6739000.0,6833000.0,6912000.0
Other Liabilities,30043000.0,39453000.0,30515000.0,33831000.0,29211000.0,27224000.0,30807000.0,27588000.0,-121208000.0
