Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,303100000.0,154000000.0,52800000.0,21200000.0
Revenue Growth,0.9682,1.9167,1.4906,
Cost of Revenue,236900000.0,126400000.0,39300000.0,16100000.0
Gross Profit,66200000.0,27600000.0,13500000.0,5100000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,29000000.0,30400000.0,11400000.0,7800000.0
Operating Expenses,68300000.0,48200000.0,18000000.0,11500000.0
Operating Income,-2100000.0,-20600000.0,-4500000.0,-6400000.0
Interest Expense,3700000.0,6300000.0,500000.0,300000.0
Earnings before Tax,-3300000.0,-6200000.0,0.0,0.0
Income Tax Expense,0.0,400000.0,0.0,0.0
Net Income - Non-Controlling int,-2500000.0,-5500000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-3300000.0,-6600000.0,0.0,0.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-3300000.0,-6600000.0,0.0,0.0
EPS,-0.39,-0.78,-0.35,-0.48
EPS Diluted,-0.39,-0.78,-0.35,-0.48
Weighted Average Shs Out,15795584.0,15279332.0,14850000.0,14100000.0
Weighted Average Shs Out (Dil),8425593.0,8413178.0,14850000.0,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.2184,0.1792,0.2557,0.2406
EBITDA Margin,0.101,0.116,0.134,0.113
EBIT Margin,0.0013,0.0006,0.0095,0.0142
Profit Margin,-0.011,-0.043,0.0,0.0
Free Cash Flow margin,-0.1412,-0.25,-0.2708,-1.4481
EBITDA,30700000.0,17900000.0,7100000.0,2400000.0
EBIT,400000.0,100000.0,500000.0,300000.0
Consolidated Income,-5800000.0,-27300000.0,-5000000.0,-6700000.0
Earnings Before Tax Margin,-0.0109,-0.0403,0.0,0.0
Net Profit Margin,-0.0109,-0.0429,0.0,0.0
