Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,162530000.0,156506000.0,153310000.0,147891000.0
Revenue Growth,0.0385,0.0208,0.0366,
Cost of Revenue,32347000.0,28781000.0,27797000.0,24794000.0
Gross Profit,130183000.0,127725000.0,125513000.0,123097000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,11307000.0,16799000.0,9200000.0,8745000.0
Operating Expenses,39882000.0,45139000.0,36309000.0,49321000.0
Operating Income,90301000.0,82586000.0,89204000.0,73776000.0
Interest Expense,16081000.0,2439000.0,2262000.0,2092000.0
Earnings before Tax,74420000.0,80147000.0,86942000.0,71684000.0
Income Tax Expense,32000.0,44000.0,44000.0,44000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,74388000.0,80103000.0,86898000.0,71640000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,74388000.0,80103000.0,86898000.0,71640000.0
EPS,1.16,1.78,1.93,1.59
EPS Diluted,1.16,1.78,1.93,1.59
Weighted Average Shs Out,65072031.0,65000000.0,65000000.0,65000000.0
Weighted Average Shs Out (Dil),64139000.0,45000000.0,45000000.0,45000000.0
Dividend per Share,0.93,0.0,0.0,0.0
Gross Margin,0.801,0.8161,0.8187,0.8323
EBITDA Margin,0.725,0.695,0.751,0.662
EBIT Margin,0.5568,0.5277,0.5819,0.4989
Profit Margin,0.458,0.512,0.567,0.484
Free Cash Flow margin,-0.1854,0.6207,0.7038,-3.4991
EBITDA,117874000.0,108758000.0,115186000.0,97864000.0
EBIT,90501000.0,82586000.0,89204000.0,73776000.0
Consolidated Income,74388000.0,80103000.0,86898000.0,71640000.0
Earnings Before Tax Margin,0.4579,0.5121,0.5671,0.4847
Net Profit Margin,0.4577,0.5118,0.5668,0.4844
