Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,2824000000.0,2834000000.0,2820000000.0,3078000000.0,3134000000.0,3141000000.0,2982000000.0,3204000000.0,2838000000.0,3108000000.0,3082000000.0
Stock-based compensation,515000000.0,395000000.0,351000000.0,335000000.0,337000000.0,360000000.0,346000000.0,377000000.0,414000000.0,453000000.0,516000000.0
Operating Cash Flow,15242000000.0,14867000000.0,12753000000.0,15435000000.0,14608000000.0,13958000000.0,14873000000.0,13284000000.0,13330000000.0,16131000000.0,14919000000.0
Capital Expenditure,-3347000000.0,-3717000000.0,-3384000000.0,-3314000000.0,-3736000000.0,-3848000000.0,-4008000000.0,-3964000000.0,-3306000000.0,-3067000000.0,-3238000000.0
Acquisitions and disposals,-3945000000.0,-109000000.0,-491000000.0,-1325000000.0,-1045000000.0,-24000000.0,-1145000000.0,-134000000.0,-474000000.0,-425000000.0,-368000000.0
Investment purchases and sales,3408000000.0,46000000.0,-3381000000.0,-1368000000.0,-2607000000.0,-805000000.0,-1726000000.0,112000000.0,73000000.0,-173000000.0,166000000.0
Investing Cash flow,-3490000000.0,-3511000000.0,-6685000000.0,-5575000000.0,-2890000000.0,-4100000000.0,-6295000000.0,-1093000000.0,-3482000000.0,-597000000.0,-2353000000.0
Issuance (repayment) of debt,-817000000.0,-1238000000.0,1399000000.0,1285000000.0,-3954000000.0,3543000000.0,1985000000.0,-1976000000.0,1481000000.0,-6514000000.0,-81000000.0
Issuance (buybacks) of shares,-1679000000.0,-5827000000.0,-2731000000.0,-1332000000.0,-1778000000.0,-3911000000.0,-2537000000.0,-2295000000.0,-5836000000.0,-5342000000.0,-5689000000.0
Dividend payments,-7498000000.0,-7310000000.0,-7236000000.0,-7436000000.0,-7287000000.0,-6911000000.0,-6519000000.0,-6139000000.0,-5767000000.0,-5458000000.0,-5044000000.0
Financing Cash Flow,-9994000000.0,-14375000000.0,-8568000000.0,-9213000000.0,-13019000000.0,-7279000000.0,-7071000000.0,-10410000000.0,-10122000000.0,-17314000000.0,-10814000000.0
Effect of forex changes on cash,-88000000.0,19000000.0,-29000000.0,-381000000.0,-411000000.0,39000000.0,4000000.0,-113000000.0,163000000.0,-122000000.0,-284000000.0
Net cash flow / Change in cash,1670000000.0,-3000000000.0,-2529000000.0,266000000.0,-1712000000.0,2618000000.0,1511000000.0,1668000000.0,-111000000.0,-1902000000.0,1468000000.0
Free Cash Flow,11895000000.0,11150000000.0,9369000000.0,12121000000.0,10872000000.0,10110000000.0,10865000000.0,9320000000.0,10024000000.0,13064000000.0,11681000000.0
Net Cash/Marketcap,-0.0715,-0.0989,-0.0738,-0.0765,-0.0883,-0.1163,-0.1197,-0.1511,-0.1648,-0.156,-0.2161
