Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,323000000.0,245600000.0,141700000.0,274000000.0
Short-term investments,31400000.0,17700000.0,51800000.0,36000000.0
Cash and short-term investments,354400000.0,263300000.0,193500000.0,310000000.0
Receivables,49800000.0,35800000.0,24700000.0,23000000.0
Inventories,22300000.0,29700000.0,23900000.0,24000000.0
Total current assets,451700000.0,350200000.0,272600000.0,387000000.0
Property, Plant & Equipment Net,176400000.0,218800000.0,235000000.0,225000000.0
Goodwill and Intangible Assets,340600000.0,417200000.0,214900000.0,188000000.0
Long-term investments,473900000.0,490400000.0,475800000.0,64000000.0
Tax assets,16900000.0,10600000.0,33100000.0,
Total non-current assets,1007800000.0,1137000000.0,1200700000.0,
Total assets,1459500000.0,1487200000.0,1473300000.0,1452000000.0
Payables,155800000.0,163200000.0,152100000.0,21000000.0
Short-term debt,5900000.0,122200000.0,11400000.0,0.0
Total current liabilities,160000000.0,249800000.0,159500000.0,160000000.0
Long-term debt,42200000.0,12700000.0,93300000.0,93000000.0
Total debt,48100000.0,134900000.0,104700000.0,
Deferred revenue,31700000.0,35200000.0,24700000.0,
Tax Liabilities,24200000.0,800000.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,99800000.0,84300000.0,304000000.0,
Total liabilities,259800000.0,334100000.0,463500000.0,393000000.0
Other comprehensive income,-67200000.0,-71000000.0,-68100000.0,
Retained earnings (deficit),45800000.0,200000.0,0.0,1021000000.0
Total shareholders equity,1124600000.0,1059400000.0,893500000.0,946000000.0
Investments,505300000.0,508100000.0,527600000.0,276800000.0
Net Debt,-306300000.0,-128400000.0,-88800000.0,
Other Assets,25200000.0,21400000.0,30500000.0,
Other Liabilities,-1700000.0,-35600000.0,-4000000.0,139000000.0
