Date,2018-09-30,2017-09-30,2016-09-30,2015-09-25,2014-09-26
Cash and cash equivalents,126662000.0,45718000.0,200279000.0,80598000.0,33360000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,126662000.0,45718000.0,200279000.0,80598000.0,33360000.0
Receivables,265147000.0,231479000.0,199334000.0,230924000.0,237355000.0
Inventories,221753000.0,200003000.0,161465000.0,161924000.0,226101000.0
Total current assets,647138000.0,505759000.0,582921000.0,481492000.0,510029000.0
Property, Plant & Equipment Net,213108000.0,208619000.0,202692000.0,224284000.0,253287000.0
Goodwill and Intangible Assets,462045000.0,492005000.0,370766000.0,393004000.0,402500000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,162000.0,1657000.0,945000.0,1087000.0,2260000.0
Total non-current assets,676922000.0,709333000.0,581647000.0,632307000.0,675390000.0
Total assets,1324060000.0,1215092000.0,1164568000.0,1113799000.0,1185419000.0
Payables,156525000.0,125618000.0,114118000.0,109847000.0,154681000.0
Short-term debt,26561000.0,4215000.0,1267000.0,2864000.0,42887000.0
Total current liabilities,272747000.0,211837000.0,204822000.0,210498000.0,273787000.0
Long-term debt,877686000.0,571863000.0,629046000.0,649344000.0,649980000.0
Total debt,904247000.0,576078000.0,630313000.0,652208000.0,692867000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,18495000.0,26816000.0,21998000.0,28391000.0,40057000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,929254000.0,642384000.0,702500000.0,747024000.0,735163000.0
Total liabilities,1202001000.0,854221000.0,907322000.0,957522000.0,1008950000.0
Other comprehensive income,-16438000.0,-17982000.0,-25950000.0,-21033000.0,-6630000.0
Retained earnings (deficit),-317373000.0,-42433000.0,-113142000.0,-173241000.0,-168286000.0
Total shareholders equity,122059000.0,360871000.0,257246000.0,156277000.0,176469000.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,777585000.0,530360000.0,430034000.0,571610000.0,659507000.0
Other Assets,33576000.0,28559000.0,21843000.0,8046000.0,13213000.0
Other Liabilities,89661000.0,82004000.0,89437000.0,97787000.0,76219000.0
