Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31,2014-01-31
Depreciation & Amortization,70878000.0,61744000.0,50203000.0,32254000.0,15392000.0,4431000.0
Stock-based compensation,210645000.0,150673000.0,116668000.0,58225000.0,25399000.0,8298000.0
Operating Cash Flow,164423000.0,72756000.0,-14362000.0,-7856000.0,-143695000.0,-67229000.0
Capital Expenditure,-100246000.0,-65060000.0,-76773000.0,-39355000.0,-42227000.0,-12273000.0
Acquisitions and disposals,-13899000.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-397199000.0,7901000.0,-363850000.0,0.0,0.0,0.0
Investing Cash flow,-511344000.0,-57159000.0,-441623000.0,-41840000.0,-52965000.0,-15307000.0
Issuance (repayment) of debt,555961000.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,61215000.0,46814000.0,40518000.0,465433000.0,-22455000.0,-4532000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,551914000.0,46814000.0,40518000.0,461731000.0,258482000.0,163301000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,204993000.0,62411000.0,-415467000.0,412035000.0,61822000.0,80765000.0
Free Cash Flow,64177000.0,7696000.0,-91135000.0,-47211000.0,-185922000.0,-79502000.0
Net Cash/Marketcap,0.1764,0.1402,0.2405,0.2447,0.1827,0.1827
