Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,4881000.0,4798000.0,3791000.0,3863000.0,4696000.0,5462000.0,1966000.0,7381000.0,4970000.0,2234000.0,3749000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,1763000.0,6305000.0,7135000.0,10713000.0,12033000.0,16856000.0
Cash and short-term investments,4881000.0,4798000.0,3791000.0,3863000.0,4696000.0,7225000.0,8271000.0,14516000.0,15683000.0,14267000.0,20605000.0
Receivables,1809000.0,1802000.0,1583000.0,1630000.0,2321000.0,1412000.0,3784000.0,2995000.0,3005000.0,2829000.0,2305000.0
Inventories,2897000.0,1564000.0,1360000.0,2444000.0,2948000.0,3177000.0,1628000.0,4475000.0,5673000.0,4823000.0,5822000.0
Total current assets,9767000.0,8327000.0,6900000.0,8256000.0,10105000.0,12055000.0,14046000.0,22137000.0,24673000.0,22218000.0,
Property, Plant & Equipment Net,112000.0,172000.0,286000.0,446000.0,538000.0,663000.0,545000.0,268000.0,232000.0,260000.0,361000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,5546000.0,6369000.0,6981000.0,9997000.0,7056000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Total non-current assets,231000.0,240000.0,363000.0,579000.0,730000.0,6161000.0,6687000.0,7262000.0,10303000.0,,
Total assets,9998000.0,8567000.0,7263000.0,8727000.0,10684000.0,12785000.0,20207000.0,28824000.0,31935000.0,32521000.0,36592000.0
Payables,1023000.0,1065000.0,888000.0,756000.0,913000.0,952000.0,2089000.0,2039000.0,1293000.0,1225000.0,649000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,2503000.0,2526000.0,2256000.0,2549000.0,2532000.0,3402000.0,5445000.0,3745000.0,2733000.0,2649000.0,2048000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Deferred revenue,863000.0,927000.0,892000.0,1055000.0,1197000.0,953000.0,0.0,0.0,0.0,,
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Total non-current liabilities,167000.0,145000.0,168000.0,242000.0,260000.0,17000.0,26000.0,22000.0,25000.0,,
Total liabilities,2670000.0,2671000.0,2424000.0,2680000.0,2774000.0,3662000.0,5462000.0,3771000.0,2755000.0,2674000.0,2082000.0
Other comprehensive income,0.0,0.0,0.0,0.0,1000.0,4000.0,9000.0,38000.0,64000.0,,
Retained earnings (deficit),-12098000.0,-13584000.0,-14224000.0,-13014000.0,-11129000.0,-9821000.0,-4197000.0,6166000.0,10273000.0,10953000.0,15544000.0
Total shareholders equity,7328000.0,5896000.0,4839000.0,6047000.0,7910000.0,9123000.0,14745000.0,25053000.0,29180000.0,29847000.0,34510000.0
Investments,0.0,0.0,0.0,0.0,0.0,1763000.0,11851000.0,13504000.0,17694000.0,22030000.0,23912000.0
Net Debt,-4881000.0,-4798000.0,-3791000.0,-3863000.0,-4696000.0,-7225000.0,-8271000.0,-14516000.0,-15683000.0,-14267000.0,-20605000.0
Other Assets,180000.0,163000.0,166000.0,319000.0,140000.0,241000.0,363000.0,151000.0,312000.0,299000.0,397000.0
Other Liabilities,1480000.0,1461000.0,1368000.0,1793000.0,1619000.0,2450000.0,3356000.0,1706000.0,1440000.0,1424000.0,1399000.0
