Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,29617000.0,27253000.0,27536000.0,16334000.0,15638000.0
Revenue Growth,0.0867,-0.0103,0.6858,0.0445,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,29617000.0,27253000.0,27536000.0,16334000.0,15638000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,24471000.0,23133000.0,18505000.0,12466000.0,11134000.0
Operating Expenses,31672000.0,29822000.0,27060000.0,17196000.0,14716000.0
Operating Income,-2055000.0,-2569000.0,476000.0,-862000.0,922000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-2055000.0,-2569000.0,476000.0,-862000.0,922000.0
Income Tax Expense,31000.0,-443000.0,13000.0,-108000.0,3089000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-2086000.0,-2126000.0,463000.0,-754000.0,-2167000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-2086000.0,-2126000.0,463000.0,-754000.0,-2167000.0
EPS,-0.37,-0.39,0.08,-0.13,
EPS Diluted,-0.37,-0.39,0.08,-0.13,
Weighted Average Shs Out,5952919.0,5868544.0,5868726.0,5868726.0,
Weighted Average Shs Out (Dil),5570720.0,5468514.0,5868726.0,5868726.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,-0.041,-0.072,0.039,-0.014,0.099
EBIT Margin,-0.0694,-0.0943,0.0173,-0.0528,0.059
Profit Margin,-0.07,-0.078,0.017,-0.046,-0.139
Free Cash Flow margin,-0.2325,0.1003,0.039,-0.1911,-0.0504
EBITDA,-1220000.0,-1964000.0,1064000.0,-231000.0,1544000.0
EBIT,-2055000.0,-2569000.0,476000.0,-862000.0,922000.0
Consolidated Income,-2086000.0,-2126000.0,463000.0,-754000.0,-2167000.0
Earnings Before Tax Margin,-0.0694,-0.0943,0.0173,-0.0528,0.059
Net Profit Margin,-0.0704,-0.078,0.0168,-0.0462,-0.1386
