Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,460000000.0,495000000.0,611000000.0,600000000.0,787000000.0,734000000.0
Stock-based compensation,38000000.0,40000000.0,23000000.0,19000000.0,28000000.0,24000000.0
Operating Cash Flow,283000000.0,300000000.0,95000000.0,493000000.0,665000000.0,379000000.0
Capital Expenditure,-211000000.0,-99000000.0,-188000000.0,-185000000.0,-216000000.0,-248000000.0
Acquisitions and disposals,675000000.0,56000000.0,-54000000.0,742000000.0,-290000000.0,-30000000.0
Investment purchases and sales,1000000.0,117000000.0,259000000.0,0.0,22000000.0,-20000000.0
Investing Cash flow,460000000.0,74000000.0,16000000.0,522000000.0,-488000000.0,-300000000.0
Issuance (repayment) of debt,-522000000.0,57000000.0,1870000000.0,-265000000.0,-113000000.0,-56000000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-637000000.0,-124000000.0,150000000.0,-1023000000.0,-149000000.0,-66000000.0
Effect of forex changes on cash,-8000000.0,1000000.0,-6000000.0,-11000000.0,-8000000.0,-1000000.0
Net cash flow / Change in cash,98000000.0,251000000.0,255000000.0,-19000000.0,20000000.0,12000000.0
Free Cash Flow,72000000.0,201000000.0,-93000000.0,308000000.0,449000000.0,131000000.0
Net Cash/Marketcap,-0.3611,-0.4032,-0.5552,-0.3088,-0.3088,-0.3088
