Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31
Revenue,479225000.0,355058000.0,263479000.0,181309000.0,110391000.0,63174000.0,29664000.0,11663000.0
Revenue Growth,0.3497,0.3476,0.4532,0.6424,0.7474,1.1297,1.5434,
Cost of Revenue,77399000.0,62725000.0,49990000.0,37183000.0,21802000.0,10780000.0,5078000.0,1904000.0
Gross Profit,401826000.0,292333000.0,213489000.0,144126000.0,88589000.0,52394000.0,24586000.0,9759000.0
R&D Expenses,104859000.0,74332000.0,61054000.0,46394000.0,24024000.0,16496000.0,8565000.0,4300000.0
SG&A Expense,330073000.0,264809000.0,213778000.0,165370000.0,114481000.0,75334000.0,38418000.0,12928000.0
Operating Expenses,434932000.0,339141000.0,274832000.0,211764000.0,138505000.0,91830000.0,46983000.0,17228000.0
Operating Income,-33106000.0,-46808000.0,-61343000.0,-67638000.0,-49916000.0,-39436000.0,-22397000.0,-7469000.0
Interest Expense,19679000.0,86000.0,87000.0,68000.0,104000.0,64000.0,48000.0,10000.0
Earnings before Tax,-40196000.0,-44361000.0,-60813000.0,-67185000.0,-50234000.0,-40225000.0,-22541000.0,-7542000.0
Income Tax Expense,697000.0,959000.0,264000.0,302000.0,-85000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,-863000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-40893000.0,-45320000.0,-61077000.0,-67487000.0,-50149000.0,-40225000.0,-22541000.0,-7542000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-40893000.0,-45320000.0,-61077000.0,-67487000.0,-50149000.0,-40225000.0,-22541000.0,-7542000.0
EPS,-0.72,-0.83,-1.18,-1.39,-1.98,-2.58,-1.49,-0.51
EPS Diluted,-0.72,-0.83,-1.18,-1.39,-1.98,-2.58,-1.49,-0.51
Weighted Average Shs Out,57351466.0,55441340.0,52784330.0,49545812.0,47052100.0,,,
Weighted Average Shs Out (Dil),56884000.0,54814000.0,51715000.0,48410000.0,25290000.0,15596000.0,15096000.0,14683000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.8385,0.8233,0.8103,0.7949,0.8025,0.8294,0.8288,0.8367
EBITDA Margin,0.069,-0.059,-0.159,-0.287,-0.372,-0.564,-0.694,-0.546
EBIT Margin,-0.0428,-0.1247,-0.2305,-0.3702,-0.4541,-0.6357,-0.7583,-0.6458
Profit Margin,-0.085,-0.128,-0.232,-0.372,-0.454,-0.637,-0.76,-0.647
Free Cash Flow margin,0.1399,0.0266,-0.0248,-0.0798,-0.3195,-0.5847,-0.5317,-0.6229
EBITDA,33277000.0,-21032000.0,-41921000.0,-51998000.0,-41086000.0,-35625000.0,-20577000.0,-6366000.0
EBIT,-20517000.0,-44275000.0,-60726000.0,-67117000.0,-50130000.0,-40161000.0,-22493000.0,-7532000.0
Consolidated Income,-41756000.0,-45320000.0,-61077000.0,-67487000.0,-50149000.0,-40225000.0,-22541000.0,-7542000.0
Earnings Before Tax Margin,-0.0839,-0.1249,-0.2308,-0.3706,-0.4551,-0.6367,-0.7599,-0.6467
Net Profit Margin,-0.0853,-0.1276,-0.2318,-0.3722,-0.4543,-0.6367,-0.7599,-0.6467
