Date,2018-11-30,2017-11-30,2016-11-30,2015-12-31,2015-11-30,2014-12-31,2013-12-31,2012-12-31
Revenue,4009200000.0,3599700000.0,2734800000.0,1113400000.0,,1065100000.0,947900000.0,860600000.0
Revenue Growth,0.1138,0.3163,1.4563,0.0453,,0.1236,0.1014,
Cost of Revenue,1495700000.0,1348400000.0,1037700000.0,0.0,,0.0,0.0,0.0
Gross Profit,2513500000.0,2251300000.0,1697100000.0,1113400000.0,860600000.0,1360600000.0,1065100000.0,947900000.0
R&D Expenses,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
SG&A Expense,1192800000.0,1096000000.0,907100000.0,600400000.0,,569200000.0,515100000.0,454000000.0
Operating Expenses,1866600000.0,1727100000.0,1436700000.0,861100000.0,635900000.0,1830700000.0,821700000.0,717800000.0
Operating Income,646900000.0,524200000.0,260400000.0,252300000.0,224700000.0,353600000.0,243400000.0,230100000.0
Interest Expense,225700000.0,154300000.0,119400000.0,18900000.0,28900000.0,-70900000.0,16900000.0,19400000.0
Earnings before Tax,426900000.0,367000000.0,147700000.0,222500000.0,,221700000.0,203100000.0,167700000.0
Income Tax Expense,-115400000.0,-49900000.0,-5100000.0,70000000.0,,56500000.0,63700000.0,42700000.0
Net Income - Non-Controlling int,-3100000.0,100000.0,-700000.0,-400000.0,,-1100000.0,7600000.0,28100000.0
Net Income - Discontinued ops,0.0,0.0,-9200000.0,0.0,,0.0,0.0,0.0
Net Income,542300000.0,416900000.0,152800000.0,152500000.0,,165200000.0,139400000.0,125000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Net Income Com,542300000.0,416900000.0,152800000.0,152500000.0,,165200000.0,139400000.0,125000000.0
EPS,1.38,1.04,0.49,0.85,,0.92,0.8,0.7
EPS Diluted,1.33,1.0,0.48,0.8,,0.9,0.79,0.69
Weighted Average Shs Out,394165229.0,398893305.0,421946796.0,182507512.0,,182507512.0,,
Weighted Average Shs Out (Dil),394400000.0,400300000.0,309200000.0,182507512.0,,182507512.0,,
Dividend per Share,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Gross Margin,0.6269,0.6254,0.6206,1.0,,1.0,1.0,1.0
EBITDA Margin,0.298,0.282,0.22,0.313,,0.318,0.325,0.306
EBIT Margin,0.1628,0.1448,0.0977,0.2168,,0.224,0.2347,0.2284
Profit Margin,0.135,0.116,0.056,0.137,,0.155,0.147,0.145
Free Cash Flow margin,0.2661,0.1948,0.1794,0.4123,,0.3773,0.3996,0.4338
EBITDA,1193800000.0,1013800000.0,602800000.0,348400000.0,,338700000.0,308500000.0,263300000.0
EBIT,652600000.0,521300000.0,267100000.0,241400000.0,196600000.0,353600000.0,238600000.0,222500000.0
Consolidated Income,539200000.0,417000000.0,152100000.0,152100000.0,,164100000.0,147000000.0,153100000.0
Earnings Before Tax Margin,0.1065,0.102,0.054,0.1998,,0.2081,0.2143,0.1949
Net Profit Margin,0.1353,0.1158,0.0559,0.137,,0.1551,0.1471,0.1452
