Date,2019-08-31,2018-08-25,2017-08-26,2016-08-27,2015-08-29,2014-08-30,2013-08-31,2012-08-25,2011-08-27,2010-08-28,2009-08-29
Depreciation & Amortization,23317000.0,19177000.0,31975000.0,5745000.0,4513000.0,3997000.0,4764000.0,4872000.0,5492000.0,6340000.0,7834000.0
Stock-based compensation,7058000.0,7434000.0,2977000.0,3293000.0,3097000.0,3386000.0,3009000.0,1918000.0,1315000.0,546000.0,1010000.0
Operating Cash Flow,133750000.0,83346000.0,97127000.0,52746000.0,45183000.0,23236000.0,10238000.0,115000.0,-10119000.0,33039000.0,8272000.0
Capital Expenditure,-40710000.0,-28330000.0,-13770000.0,-24533000.0,-16508000.0,-8053000.0,-3688000.0,-2196000.0,2034000.0,-1778000.0,-3177000.0
Acquisitions and disposals,-702000.0,-81200000.0,-392473000.0,0.0,0.0,0.0,0.0,0.0,-4694000.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,2350000.0,5929000.0,1050000.0,7150000.0,15850000.0,8900000.0
Investing Cash flow,-38936000.0,-111761000.0,-405385000.0,-23392000.0,-16517000.0,-5368000.0,4067000.0,-118000.0,4235000.0,14334000.0,4986000.0
Issuance (repayment) of debt,-38532000.0,13943000.0,272980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9100000.0
Issuance (buybacks) of shares,-8171000.0,-6481000.0,-1530000.0,-3066000.0,-6519000.0,-24260000.0,-12643000.0,-6604000.0,-6000.0,30000.0,-154000.0
Dividend payments,-13670000.0,-12738000.0,-12738000.0,-10891000.0,-9765000.0,0.0,0.0,0.0,0.0,0.0,-3489000.0
Financing Cash Flow,-59725000.0,-5188000.0,258620000.0,-14010000.0,-16231000.0,-24341000.0,-12711000.0,-6621000.0,500000.0,-9248000.0,5457000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,35089000.0,-33603000.0,-49638000.0,15344000.0,12435000.0,-6473000.0,1594000.0,-6624000.0,-5384000.0,38125000.0,18715000.0
Free Cash Flow,93040000.0,55016000.0,83357000.0,28213000.0,28675000.0,15183000.0,6550000.0,-2081000.0,-8085000.0,31261000.0,5095000.0
Net Cash/Marketcap,-0.2228,-0.2385,-0.2075,0.1314,0.1273,0.1094,0.1021,0.1912,0.3062,0.3018,0.1164
