Date,2018-09-30,2017-09-30,2016-09-30,2016-09-24,2015-12-31,2015-09-26,2014-12-31
Depreciation & Amortization,41832000.0,34998000.0,35010000.0,,0.0,,0.0
Stock-based compensation,7115000.0,4235000.0,0.0,,0.0,,0.0
Operating Cash Flow,34216000.0,18251000.0,18647000.0,-866930.0,-866930.0,25251000.0,0.0
Capital Expenditure,24837000.0,15117000.0,-9479000.0,0.0,0.0,-22083000.0,0.0
Acquisitions and disposals,-0.0,-0.0,0.0,,-0.0,,-0.0
Investment purchases and sales,0.0,0.0,0.0,,0.0,,0.0
Investing Cash flow,-42946000.0,-35385000.0,-31902000.0,0.0,0.0,-39203000.0,1123278.0
Issuance (repayment) of debt,-123734000.0,-3197000.0,11050000.0,-109.0,-109.0,-123000.0,-0.0
Issuance (buybacks) of shares,0.0,1645000.0,0.0,0.0,-256239.0,0.0,-1123278.0
Dividend payments,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
Financing Cash Flow,11153000.0,34555000.0,11050000.0,-109.0,-109.0,-123000.0,0.0
Effect of forex changes on cash,-13000.0,1121000.0,-369000.0,,0.0,,0.0
Net cash flow / Change in cash,2423000.0,18542000.0,-2574000.0,1123000.0,-867039.0,,1123278.0
Free Cash Flow,9379000.0,3134000.0,9168000.0,,-866930.0,,0.0
Net Cash/Marketcap,0.0,0.0,-4.1295,0.0114,0.0,,0.0
