Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31
Revenue,2551064000.0,2551000000.0,2447279000.0,2447000000.0,2351356000.0,2351000000.0,2221020000.0,2221000000.0,2148159000.0,2148000000.0,2076000000.0,2002000000.0
Revenue Growth,0.0424,,0.0408,,0.0587,,0.0339,,0.0348,,0.037,
Cost of Revenue,1630377000.0,1630000000.0,1506010000.0,1506000000.0,1430646000.0,1431000000.0,1340405000.0,1340000000.0,1323889000.0,1324000000.0,1266000000.0,1191000000.0
Gross Profit,920687000.0,921000000.0,941269000.0,941000000.0,920710000.0,921000000.0,880615000.0,881000000.0,824270000.0,824000000.0,810000000.0,811000000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,505148000.0,505000000.0,444685000.0,448000000.0,509168000.0,511000000.0,455864000.0,456000000.0,430472000.0,430000000.0,396000000.0,446000000.0
Operating Expenses,704788000.0,704000000.0,655380000.0,655000000.0,720097000.0,720000000.0,690092000.0,690000000.0,663320000.0,663000000.0,602000000.0,673000000.0
Operating Income,215899000.0,217000000.0,285889000.0,286000000.0,200613000.0,201000000.0,190523000.0,191000000.0,160950000.0,161000000.0,208000000.0,138000000.0
Interest Expense,102647000.0,,111237000.0,,151481000.0,,148787000.0,,278198000.0,,356000000.0,346000000.0
Earnings before Tax,110719000.0,86000000.0,174693000.0,171000000.0,46573000.0,45000000.0,43458000.0,47000000.0,125022000.0,130000000.0,-186000000.0,-269000000.0
Income Tax Expense,38091000.0,38000000.0,32230000.0,32000000.0,29753000.0,30000000.0,27126000.0,27000000.0,38528000.0,39000000.0,20000000.0,23000000.0
Net Income - Non-Controlling int,2545000.0,,-2183000.0,,-1774000.0,,3878000.0,,4806000.0,,3000000.0,0.0
Net Income - Discontinued ops,-27747000.0,,-2007000.0,,0.0,,0.0,,0.0,,-4000000.0,-7000000.0
Net Income,72628000.0,73000000.0,142463000.0,142000000.0,16820000.0,17000000.0,16332000.0,16000000.0,86494000.0,86000000.0,-206000000.0,-292000000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,72628000.0,73000000.0,142463000.0,142000000.0,16820000.0,17000000.0,16332000.0,16000000.0,86494000.0,86000000.0,-206000000.0,-292000000.0
EPS,0.58,0.58,1.15,1.15,0.14,0.14,0.13,0.13,1.01,1.01,-4.52,-35.93
EPS Diluted,0.57,0.57,1.13,1.13,0.13,0.13,0.13,0.13,0.98,0.98,-4.52,-35.93
Weighted Average Shs Out,126037947.0,126000000.0,124530102.0,125000000.0,123871479.0,124000000.0,122340491.0,122000000.0,85771655.0,86000000.0,45522506.0,8129920.0
Weighted Average Shs Out (Dil),127923586.0,128000000.0,126008533.0,126000000.0,125396485.0,125000000.0,122539422.0,123000000.0,87864090.0,88000000.0,45522506.0,8129920.0
Dividend per Share,0.3,,0.3,,0.3,,0.3,,0.075,,0.0,0.0
Gross Margin,0.3609,0.36103488827911,0.3846,0.38455251328157,0.3916,0.39174819225861,0.3965,0.39666816749212,0.3837,0.38361266294227,0.3902,0.4051
EBITDA Margin,0.162,0.19521756174049,0.202,0.23212096444626,0.173,0.20459378987665,0.192,0.22152183701036,0.296,0.21880819366853,0.181,0.152
EBIT Margin,0.0836,0.043512348098785,0.1168,0.071107478545157,0.0842,0.01999149298171,0.0866,0.019360648356596,0.1877,0.058193668528864,0.0819,0.0385
Profit Margin,0.028,0.028616228929831,0.058,0.058030241111565,0.007,0.0072309655465759,0.007,0.0072039621791986,0.04,0.040037243947858,-0.099,-0.146
Free Cash Flow margin,0.0861,,0.0818,,0.0815,,0.0703,,-0.0248,,-0.0034,0.0445
EBITDA,412011000.0,498000000.0,493240000.0,568000000.0,407463000.0,481000000.0,426473000.0,492000000.0,636068000.0,470000000.0,376000000.0,304000000.0
EBIT,213366000.0,111000000,285930000.0,174000000,198054000.0,47000000,192245000.0,43000000,403220000.0,125000000,170000000.0,77000000.0
Consolidated Income,75173000.0,73000000.0,140280000.0,142000000.0,15046000.0,17000000.0,20210000.0,16000000.0,91300000.0,86000000.0,-203000000.0,-292000000.0
Earnings Before Tax Margin,0.0434,0.033712269698158,0.0714,0.069881487535758,0.0198,0.019140791152701,0.0196,0.021161638901396,0.0582,0.060521415270019,-0.0896,-0.1344
Net Profit Margin,0.0285,0.028616228929831,0.0582,0.058030241111565,0.0072,0.0072309655465759,0.0074,0.0072039621791986,0.0403,0.040037243947858,-0.0992,-0.1459
