Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31
Cash and cash equivalents,21935000.0,22870000.0,45075000.0,151692000.0,263951000.0,40004000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,21935000.0,22870000.0,45075000.0,151692000.0,263951000.0,40004000.0
Receivables,344249000.0,421763000.0,450715000.0,428398000.0,361694000.0,301729000.0
Inventories,344491000.0,382278000.0,562795000.0,440240000.0,375621000.0,421949000.0
Total current assets,939462000.0,1058692000.0,1109847000.0,1049664000.0,1014718000.0,831030000.0
Property, Plant & Equipment Net,215592000.0,277207000.0,272346000.0,203485000.0,190607000.0,189071000.0
Goodwill and Intangible Assets,565016000.0,1249815000.0,1566161000.0,1673923000.0,1299645000.0,1415250000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,3379000.0,25658000.0,0.0,0.0,46447000.0
Total non-current assets,798561000.0,1556144000.0,1866900000.0,1892970000.0,1497728000.0,1626591000.0
Total assets,1738023000.0,2614836000.0,2976747000.0,2942634000.0,2512446000.0,2457621000.0
Payables,99283000.0,114549000.0,127718000.0,147738000.0,134432000.0,181513000.0
Short-term debt,19335000.0,32000000.0,32000000.0,17500000.0,17500000.0,0.0
Total current liabilities,317197000.0,345220000.0,346389000.0,368901000.0,307912000.0,332960000.0
Long-term debt,684670000.0,883399000.0,1089252000.0,652787000.0,322165000.0,1014911000.0
Total debt,704005000.0,915399000.0,1121252000.0,670287000.0,339665000.0,1014911000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,36675000.0,88897000.0,190847000.0,175829000.0,175802000.0,245436000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,811786000.0,1052126000.0,1385293000.0,913566000.0,555770000.0,1253930000.0
Total liabilities,1128983000.0,1397346000.0,1731682000.0,1282467000.0,863682000.0,1586890000.0
Other comprehensive income,-82967000.0,-104296000.0,-112992000.0,-110214000.0,-110303000.0,-1505000.0
Retained earnings (deficit),-804969000.0,-156526000.0,-108033000.0,166421000.0,19384000.0,0.0
Total shareholders equity,609040000.0,1217490000.0,1245065000.0,1660167000.0,1648764000.0,870731000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,682070000.0,892529000.0,1076177000.0,518595000.0,75714000.0,974907000.0
Other Assets,228787000.0,231781000.0,51262000.0,29334000.0,13452000.0,67348000.0
Other Liabilities,198579000.0,198671000.0,186671000.0,203663000.0,155980000.0,151447000.0
