Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,5195000.0,7608000.0,9115000.0,10127000.0,6800000.0,4722000.0,2642000.0,1800000.0,1016000.0
Stock-based compensation,3971000.0,4704000.0,10295000.0,15616000.0,9116000.0,5099000.0,4756000.0,697000.0,1386000.0
Operating Cash Flow,-12980000.0,-4870000.0,6081000.0,-6510000.0,-24390000.0,-23397000.0,-19095000.0,-16490000.0,-9775000.0
Capital Expenditure,-2707000.0,-2518000.0,-5914000.0,-14152000.0,-8463000.0,-8239000.0,-7250000.0,-3360000.0,-2882000.0
Acquisitions and disposals,0.0,0.0,0.0,-7738000.0,-4151000.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-2707000.0,-2518000.0,-5914000.0,-21890000.0,-12614000.0,-8239000.0,-7250000.0,-3360000.0,-2882000.0
Issuance (repayment) of debt,-1304000.0,-1160000.0,-1436000.0,-3702000.0,-3130000.0,-7993000.0,4297000.0,3517000.0,366000.0
Issuance (buybacks) of shares,282000.0,312000.0,1053000.0,2405000.0,3854000.0,112377000.0,-2519000.0,946000.0,486000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-1287000.0,-1452000.0,-745000.0,-1865000.0,850000.0,104503000.0,56166000.0,20397000.0,8697000.0
Effect of forex changes on cash,-360000.0,1964000.0,-1035000.0,-662000.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-17334000.0,-6876000.0,-1613000.0,-30927000.0,-36154000.0,72867000.0,29821000.0,547000.0,-3960000.0
Free Cash Flow,-15687000.0,-7388000.0,167000.0,-20662000.0,-32853000.0,-31636000.0,-26345000.0,-19850000.0,-12657000.0
Net Cash/Marketcap,0.374,0.4176,0.3484,0.259,0.2198,0.2939,0.0419,0.0419,0.0419
