Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30
Revenue,18289000000.0,16285100000.0,14859700000.0,14171800000.0,11124800000.0,9895100000.0,9545400000.0
Revenue Growth,0.1231,0.0959,0.0485,0.2739,0.1243,0.0366,
Cost of Revenue,14540000000.0,12923100000.0,12141500000.0,11413200000.0,8986500000.0,7961500000.0,7698900000.0
Gross Profit,3749000000.0,3362000000.0,2718200000.0,2758600000.0,2138300000.0,1933600000.0,1846500000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,2115400000.0,1843200000.0,1686800000.0,1591200000.0,1133500000.0,975700000.0,954300000.0
Operating Expenses,2254600000.0,2174800000.0,1935000000.0,2328300000.0,1285800000.0,1079200000.0,1032300000.0
Operating Income,1494400000.0,1187200000.0,783200000.0,430300000.0,852500000.0,854400000.0,814200000.0
Interest Expense,431300000.0,293800000.0,222500000.0,212500000.0,132500000.0,95300000.0,106900000.0
Earnings before Tax,1139700000.0,1031600000.0,867200000.0,-306500000.0,740100000.0,766200000.0,705500000.0
Income Tax Expense,276800000.0,-874500000.0,159000000.0,89800000.0,233000000.0,286500000.0,-21800000.0
Net Income - Non-Controlling int,5000000.0,3200000.0,-9600000.0,6400000.0,4700000.0,4100000.0,5200000.0
Net Income - Discontinued ops,0.0,0.0,0.0,544700000.0,-10600000.0,0.0,0.0
Net Income,862900000.0,1906100000.0,708200000.0,-396300000.0,507100000.0,479700000.0,727300000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,862900000.0,1906100000.0,708200000.0,-396300000.0,507100000.0,479700000.0,727300000.0
EPS,3.36,7.46,2.81,-1.56,2.97,3.34,5.05
EPS Diluted,3.33,7.34,2.77,-1.54,2.93,3.29,4.98
Weighted Average Shs Out,257341556.0,255112324.0,254000527.0,251494672.0,261848415.0,,
Weighted Average Shs Out (Dil),257341556.0,255112324.0,254000527.0,251494672.0,261848415.0,,
Dividend per Share,1.82,1.72,1.6,1.5,0.375,0.0,0.0
Gross Margin,0.205,0.2064,0.1829,0.1947,0.1922,0.1954,0.1934
EBITDA Margin,0.169,0.158,0.148,0.074,0.145,0.146,0.143
EBIT Margin,0.0859,0.0814,0.0733,-0.0066,0.0784,0.0871,0.0851
Profit Margin,0.047,0.117,0.048,-0.028,0.046,0.048,0.076
Free Cash Flow margin,0.0594,0.0591,0.0499,0.0651,0.0581,0.0652,0.0665
EBITDA,3082200000.0,2577600000.0,2201800000.0,1047900000.0,1613400000.0,1446000000.0,1364600000.0
EBIT,1571000000.0,1325400000.0,1089700000.0,-94000000.0,872600000.0,861500000.0,812400000.0
Consolidated Income,867900000.0,1909300000.0,698600000.0,-389900000.0,511800000.0,483800000.0,732500000.0
Earnings Before Tax Margin,0.0623,0.0633,0.0584,-0.0216,0.0665,0.0774,0.0739
Net Profit Margin,0.0472,0.117,0.0477,-0.028,0.0456,0.0485,0.0762
